# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Dec 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
8  1 -0.1834459  0.1413867  0.2932741  0.3072004 -0.1471145 -0.1453153  0.0131997  0.0408185  0.0557538 -0.0041581 -0.3821580 -0.4609385  0.0007988 -0.0149187 -0.2127555 -0.5504311  0.2390861  0.2048552 -0.0039127 -0.0161728 -0.0324151 -0.0215774  0.1148801  0.0492808 -0.0472022  0.0591599 -0.0009142 -0.0020041  0.0018950  0.0000585 -0.0032937 -0.0017645  0.0018274 -0.0012586 -0.0021694 -0.0007009 -0.0006938  0.0117744 -0.0001703 -0.0001042  0.0017716  0.0031437  0.0032239  0.0022561 -0.0036334  0.0074098  0.0004197 -0.0004284 -0.0156833  0.0149182 -0.0705070 -0.0489706  0.0678185  0.0840936 -0.0078783 -0.0132480 -0.0069597 -0.0089086  0.0509267  0.0112027 -0.0010351 -0.0105326  0.0003168  0.0005752 -0.0007064  0.0018947  0.0017141  0.0013197 -0.0039951  0.0070453 -0.0000989 -0.0003108 -0.0080332  0.0044820  0.0025147 -0.0018919
8  2  0.0547644  0.2300150  0.0536307 -0.0037158  0.0066546 -0.0090503  0.0486960  0.0344662 -0.0462468 -0.1836222  0.0174920  0.0241720  0.0964103  0.0141019 -0.0010814  0.0078873  0.0000238 -0.0162668 -0.0287447 -0.0036136  0.0653294  0.0443804 -0.0016556 -0.0076637  0.0007084 -0.0000104 -0.0006017 -0.0071001 -0.0019945 -0.0002032 -0.0000608 -0.0000125  0.0005317 -0.0007533 -0.0029392  0.0038256 -0.0010454  0.0010829 -0.0016166  0.0001074 -0.0001139 -0.0011980 -0.0001938 -0.0001342  0.0000644 -0.0018635 -0.0003998 -0.0012542 -0.0349194  0.0722258 -0.0022902 -0.0016679 -0.0019769  0.0043265 -0.0092152 -0.0108814  0.0330817 -0.0369768  0.0019128 -0.0009284  0.0001969  0.0002431  0.0008541 -0.0005282  0.0009527 -0.0006159 -0.0000226 -0.0000094  0.0014052  0.0000966 -0.0008488  0.0001655 -0.0016432  0.0027258 -0.0000977  0.0004519
8  3  0.1479802 -0.0135787  0.0040713  0.0590135  0.0189537 -0.0034121 -0.0165907  0.0020747  0.0344819 -0.0286113 -0.0311957 -0.0398639 -0.0003478  0.0179578 -0.0044093  0.0074457 -0.0008044  0.0068472  0.0001488 -0.0004935 -0.0097685  0.0182461 -0.0016801  0.0296544  0.0196392 -0.0025097  0.0000835 -0.0002535 -0.0006622 -0.0019569 -0.0002990 -0.0001882 -0.0036509 -0.0009574 -0.0003020  0.0012984 -0.0003635 -0.0011711 -0.0003772  0.0001190 -0.0005374  0.0004097  0.0000790  0.0001663  0.0014518 -0.0000527 -0.0002033 -0.0000843 -0.0056983  0.0042647  0.0102408 -0.0222406 -0.0148469  0.0118241  0.0048407 -0.0006312 -0.0056337  0.0048191 -0.0048771  0.0228664 -0.0004486  0.0004245 -0.0000721 -0.0002176 -0.0000715 -0.0001571 -0.0000670  0.0001371  0.0011686  0.0001152 -0.0000221 -0.0000576  0.0047602 -0.0062585  0.0000200  0.0008511
9  0  0.0348309        nan  0.3249738        nan  0.1075866        nan  0.0193459        nan  0.0225700        nan -0.0911242        nan -0.0027081        nan -0.0648114        nan -0.2584195        nan  0.0034079        nan  0.0023483        nan -0.0022934        nan -0.0107074        nan -0.0000789        nan -0.0008090        nan -0.0018397        nan -0.0026314        nan -0.0034531        nan -0.0033044        nan  0.0004975        nan  0.0010159        nan  0.0060423        nan  0.0013263        nan  0.0017777        nan -0.0289706        nan -0.0262901        nan -0.1524091        nan  0.0056551        nan  0.0158478        nan -0.0016208        nan -0.0004977        nan -0.0002474        nan -0.0012719        nan  0.0036846        nan -0.0000198        nan  0.0008192        nan  0.0048104        nan  0.0029019        nan
9  1 -0.0682511 -0.1863017  0.0740277 -0.0621047 -0.0343381  0.0015259  0.1779901  0.0011435  0.1805198  0.3213210 -0.0162849 -0.0015661 -0.0084567  0.7684151  0.0195886 -0.0021449  0.0141291  0.0169658 -0.0786045  0.0055712 -0.1155455 -0.0492438  0.0402994  0.0099993  0.0028192 -0.0034313  0.0032120 -0.0106870  0.0040698  0.0025878 -0.0005275  0.0016322 -0.0022958  0.0038810 -0.0004130  0.0019492 -0.0004449  0.0009395 -0.0010486 -0.0087877 -0.0009234 -0.0028949  0.0001886 -0.0005354  0.0006269 -0.0011316 -0.0010617 -0.0025518  0.0679558  0.0568494 -0.0328536 -0.0052095  0.0105797  0.0139118 -0.0159329  0.0135969 -0.0558161 -0.0565146  0.0315935  0.0097187 -0.0003136 -0.0012643  0.0003186  0.0009837  0.0016694 -0.0005222  0.0000804 -0.0004863  0.0017888  0.0012163 -0.0011766 -0.0011603 -0.0023828  0.0056818  0.0000147  0.0004076
9  2  0.1253060 -0.0050577 -0.0497421  0.0292495 -0.0538449 -0.0034482 -0.0214372  0.0149312  0.0101256 -0.0164153 -0.1111873  0.0179383  0.0115198  0.0300566 -0.0306404 -0.0951599  0.0337534  0.0176680 -0.0053302 -0.0078168  0.0000801  0.0188480  0.0627239 -0.0133480  0.0387813 -0.0026173 -0.0002534  0.0012963 -0.0029695 -0.0018292 -0.0012542  0.0007739  0.0001716 -0.0022869 -0.0003196 -0.0002514  0.0051733 -0.0030874 -0.0005679 -0.0006240  0.0002275 -0.0012178  0.0004203  0.0008648  0.0024723 -0.0021346 -0.0004280 -0.0012154  0.0180748  0.0046331 -0.0270309 -0.0383390 -0.0106190  0.0043199  0.0046730 -0.0023162 -0.0132403  0.0056938  0.0286915  0.0155480  0.0008477  0.0062673  0.0004600  0.0008339 -0.0003667 -0.0006958  0.0004013  0.0001978  0.0007614 -0.0026358 -0.0003613 -0.0007794  0.0133012 -0.0096491  0.0003172 -0.0011471
9  3 -0.0187396  0.0308048  0.0056809 -0.0408766 -0.0145236  0.0006298  0.0111954  0.0003240  0.0461820  0.0070157 -0.0177337  0.0224929 -0.0413906  0.0542944  0.0086502  0.0026417  0.0093964 -0.0034481 -0.0047297 -0.0020878 -0.0429952 -0.0042855  0.0130713  0.0014249  0.0025772  0.0015394  0.0019732 -0.0030597  0.0020827 -0.0008984 -0.0004250  0.0002836 -0.0021249 -0.0007348  0.0002941  0.0009058  0.0011609 -0.0013687 -0.0005775  0.0000397 -0.0013913  0.0002258  0.0001299 -0.0000212  0.0029365  0.0021223 -0.0006433 -0.0003445  0.0208018  0.0152797 -0.0073013  0.0003727  0.0027130  0.0019360 -0.0011438  0.0025998 -0.0182736 -0.0079184  0.0079441 -0.0021496 -0.0008585 -0.0011020  0.0005037  0.0001460 -0.0019369 -0.0000309  0.0000049 -0.0000957  0.0004576 -0.0004745 -0.0007226 -0.0002209 -0.0003048  0.0006039 -0.0004964 -0.0003315
10 0 -0.1014730        nan -0.0012757        nan -0.0157761        nan -0.1365926        nan -0.0404729        nan  0.0014775        nan  0.0840081        nan  0.0094781        nan  0.0030466        nan  0.1752001        nan  0.0282819        nan -0.0043607        nan -0.0002080        nan  0.0093754        nan  0.0024898        nan  0.0014275        nan  0.0016291        nan  0.0007020        nan -0.0003711        nan  0.0016018        nan -0.0098380        nan  0.0000964        nan  0.0010498        nan -0.0007307        nan  0.0144048        nan  0.0113530        nan -0.0028290        nan  0.1008530        nan  0.0074514        nan -0.0072793        nan -0.0010720        nan  0.0003644        nan -0.0048589        nan  0.0000829        nan  0.0020941        nan -0.0007253        nan -0.0034757        nan  0.0002826        nan
10 1 -0.0135851 -0.0678748 -0.0728356  0.0272640 -0.2293431  0.0858669 -0.0002979  0.0174127  0.0041756 -0.0087833 -0.2658513 -0.1404619  0.0055980  0.0387556 -0.2126187 -0.4898291  0.0092250 -0.0760446 -0.0069000 -0.0115107  0.0100577 -0.0018401  0.0646487 -0.0340345  0.0610133 -0.0299673  0.0034539  0.0016884 -0.0041886 -0.0014374 -0.0026734  0.0000226  0.0025819 -0.0090140 -0.0013066 -0.0015221  0.0094408  0.0120050  0.0006912  0.0001398 -0.0018062 -0.0030942  0.0028143  0.0020588  0.0005360  0.0010205  0.0014821  0.0002967  0.0258801  0.0235416 -0.0310317 -0.0057821 -0.0065636  0.0006991 -0.0076428 -0.0096757 -0.0130762 -0.0166930  0.0144281 -0.0170855  0.0043865  0.0048650 -0.0004565 -0.0001999  0.0008612 -0.0019809  0.0014920  0.0010883  0.0027957 -0.0036763  0.0005773  0.0004701  0.0096007 -0.0038733  0.0000253 -0.0032689
10 2  0.0935576  0.1716377 -0.0435715 -0.0804351  0.0051514  0.0023330  0.0723263  0.0480116 -0.0520094 -0.1551344  0.0109843  0.0308574  0.0924777 -0.0084074  0.0040955  0.0275111 -0.0013047 -0.0050563 -0.0442101 -0.0069515  0.0667133 -0.0011928 -0.0011640  0.0010079 -0.0020989 -0.0011095  0.0020848 -0.0128145 -0.0038096  0.0023332  0.0003792 -0.0001259  0.0001796  0.0013342 -0.0013842  0.0057654  0.0019063 -0.0015836 -0.0009469  0.0010914  0.0030135  0.0001458 -0.0002080  0.0000313  0.0017115  0.0017799 -0.0000883 -0.0016934 -0.0327578  0.0982483  0.0030324 -0.0006989  0.0002127  0.0016261 -0.0141708 -0.0119287  0.0313854 -0.0629711 -0.0002741  0.0013440 -0.0009522 -0.0012255  0.0001965 -0.0008809 -0.0009189  0.0006163 -0.0000575 -0.0001937 -0.0005623  0.0005075 -0.0004047  0.0002771  0.0046973 -0.0032059 -0.0006891  0.0000707
10 3 -0.0280469  0.0109601  0.1409822 -0.0421470  0.0077231  0.0162334  0.0031014  0.0013877 -0.0177556 -0.0197294 -0.0162459 -0.0314658  0.0068401 -0.0188583  0.0025306  0.0018174 -0.0085699  0.0006026  0.0039600 -0.0008169 -0.0042446 -0.0036733 -0.0024042  0.0276063 -0.0145922  0.0055469 -0.0014077  0.0006991  0.0005985  0.0026031 -0.0006561 -0.0010736  0.0013515 -0.0026365 -0.0005364  0.0006110  0.0020832  0.0000726  0.0004582  0.0004592  0.0008696 -0.0010628  0.0001652  0.0006509  0.0009585  0.0029388  0.0005000  0.0002424  0.0133652  0.0018708  0.0089802 -0.0148922  0.0130937 -0.0039487 -0.0011075 -0.0020612  0.0021355 -0.0107097 -0.0081850  0.0153567 -0.0015899 -0.0017114 -0.0002089 -0.0001708  0.0002865 -0.0001529 -0.0001417  0.0002688  0.0007671  0.0008212  0.0003105  0.0002166 -0.0054460  0.0072606 -0.0002195  0.0001148
11 0  0.0070074        nan  0.0305361        nan  0.0633198        nan  0.0172067        nan  0.0005859        nan  0.1483455        nan  0.0148512        nan -0.0152704        nan -0.2277775        nan  0.0037254        nan  0.0116634        nan -0.1014078        nan  0.0122982        nan  0.0033512        nan -0.0010638        nan  0.0015183        nan -0.0021571        nan -0.0013739        nan  0.0017763        nan  0.0002263        nan  0.0001287        nan  0.0042206        nan  0.0014540        nan  0.0005194        nan -0.0130970        nan  0.0094695        nan -0.1475893        nan  0.0079664        nan  0.0135079        nan -0.0518307        nan  0.0000189        nan  0.0000466        nan  0.0008864        nan  0.0031731        nan  0.0012350        nan  0.0002439        nan -0.0033023        nan -0.0001068        nan
11 1 -0.0117302  0.2048153 -0.0558903 -0.0342157 -0.0362162  0.0384378  0.1851736  0.0363786  0.1869651 -0.1113231  0.0202704  0.0233121  0.0548470  0.5067890  0.0341156  0.0122089  0.0150411  0.0021226 -0.1006849  0.0224760 -0.0880681  0.1090242  0.0230417 -0.0023236 -0.0013084 -0.0006002 -0.0041515 -0.0201342 -0.0003579 -0.0012429 -0.0001006  0.0010109 -0.0001750  0.0010506  0.0002312  0.0077819  0.0012283  0.0017896 -0.0004608 -0.0063749  0.0003613 -0.0001111 -0.0002649 -0.0005091 -0.0001083  0.0041123 -0.0020301 -0.0043277  0.0498910  0.0141901 -0.0162805 -0.0114425  0.0103569  0.0050368 -0.0287488  0.0183750 -0.0422248 -0.0188846  0.0209532  0.0137762 -0.0000096 -0.0018812  0.0020930  0.0018736 -0.0032499 -0.0000397 -0.0000060 -0.0002902 -0.0009716  0.0014328 -0.0020229 -0.0020624  0.0043878  0.0005938 -0.0003830  0.0000070
11 2 -0.0377601 -0.0295484  0.0991463 -0.2124610 -0.0414809  0.0393045 -0.0110401 -0.0009100 -0.0062016  0.0062498  0.0169184  0.0507597 -0.0184347 -0.0036733 -0.0305655 -0.0660652  0.0223814  0.0060986  0.0000156 -0.0036613  0.0090075 -0.0027966  0.0246311 -0.0064626 -0.0211712  0.0158680 -0.0021390  0.0020226  0.0028364  0.0008246  0.0008493  0.0003730 -0.0028288 -0.0125395 -0.0001094 -0.0014196  0.0014742 -0.0052138 -0.0010981 -0.0003738 -0.0005722  0.0015235 -0.0003141  0.0012294 -0.0012309  0.0045627 -0.0013575 -0.0008237 -0.0156691 -0.0182610 -0.0262195 -0.0365012  0.0109083 -0.0112676 -0.0002294 -0.0015923  0.0072536  0.0148706  0.0134905  0.0182202 -0.0001317 -0.0031420  0.0013704  0.0009970  0.0008385  0.0008082  0.0001302  0.0003176 -0.0008742  0.0002405 -0.0012523 -0.0007846 -0.0149235  0.0103497  0.0011030  0.0001661
11 3 -0.0439451  0.0457942  0.0293131  0.0154862 -0.0031077  0.0017317  0.0022442 -0.0010767  0.0478136 -0.0028360 -0.0086481  0.0349969 -0.0399237  0.0525081 -0.0042175  0.0011481  0.0058403 -0.0054166 -0.0052460 -0.0017569 -0.0366839  0.0095568  0.0011907 -0.0023404 -0.0021476 -0.0008242  0.0001136 -0.0008979  0.0030791  0.0008661 -0.0005186 -0.0001015  0.0011962  0.0016185  0.0003613  0.0007332 -0.0001719  0.0005053 -0.0001106  0.0005664 -0.0013828 -0.0007033  0.0001270  0.0000322 -0.0012352 -0.0027918 -0.0000784 -0.0002452  0.0155926  0.0079749 -0.0003574 -0.0006110  0.0006088 -0.0007876 -0.0022041  0.0004062 -0.0168016 -0.0010238 -0.0015985 -0.0051649 -0.0000185  0.0009000  0.0001441  0.0001272  0.0012949 -0.0006410  0.0001671  0.0000346  0.0007342  0.0002831 -0.0002817 -0.0000997 -0.0006969 -0.0007215 -0.0000304  0.0001796
12 0 -0.0130821        nan -0.0647234        nan -0.0114175        nan -0.0832000        nan -0.1053381        nan -0.0335522        nan  0.0217598        nan -0.0056194        nan -0.0019501        nan  0.1635713        nan  0.0593300        nan -0.0059404        nan -0.0006738        nan  0.0094841        nan -0.0038718        nan  0.0009846        nan  0.0020742        nan -0.0003735        nan  0.0024372        nan -0.0003691        nan -0.0042930        nan  0.0002028        nan -0.0000388        nan -0.0003194        nan -0.0059057        nan  0.0187327        nan -0.0022080        nan  0.0991348        nan  0.0258301        nan -0.0120586        nan -0.0007305        nan  0.0001891        nan -0.0057149        nan  0.0002640        nan -0.0010121        nan -0.0009272        nan  0.0028499        nan  0.0003815        nan
12 1 -0.0454552  0.0327462 -0.0658963 -0.4922290 -0.1489096 -0.0103544  0.0142418 -0.0144775  0.0327646  0.0006134  0.0631225  0.3159928  0.0066242  0.0039569 -0.1176427 -0.2650670  0.2002266  0.0828472 -0.0116860 -0.0000436 -0.0189924 -0.0010936 -0.0393907 -0.1508937 -0.0374617  0.0462692 -0.0010722  0.0024719  0.0027418  0.0011013  0.0025199  0.0016581 -0.0055987 -0.0088048 -0.0003431 -0.0012618 -0.0025864  0.0034832  0.0006608  0.0003385  0.0030810  0.0039632  0.0000348  0.0009860  0.0015855  0.0081398  0.0009521  0.0006649 -0.0043883  0.0091401  0.0024285  0.0567122  0.0776899  0.0416799 -0.0078555 -0.0011248 -0.0038919 -0.0054606 -0.0219386 -0.0583842 -0.0055381 -0.0058138 -0.0001511 -0.0006932 -0.0001948  0.0026934  0.0006329  0.0005916 -0.0011436  0.0045555  0.0003034  0.0008441 -0.0095822  0.0034051  0.0012785 -0.0010291
12 2  0.0939337  0.1616814 -0.0007092  0.0003165  0.0101448 -0.0022212  0.0555690  0.0218860 -0.0715646 -0.1299577  0.0080647  0.0100091  0.0562897 -0.0621733 -0.0068803  0.0367415 -0.0040190 -0.0014989 -0.0477031 -0.0016358  0.0600444 -0.0277615 -0.0134240  0.0161066 -0.0003438  0.0001209  0.0008602 -0.0060014 -0.0020831 -0.0004263 -0.0000071 -0.0002178  0.0003495  0.0002091  0.0009559  0.0045598 -0.0011393  0.0023099 -0.0004594  0.0027223  0.0000801 -0.0016713 -0.0001868 -0.0000686  0.0000453 -0.0007774 -0.0003229 -0.0007676 -0.0273469  0.1034200  0.0099302 -0.0002818 -0.0042329 -0.0005169 -0.0098149 -0.0080524  0.0219694 -0.0672985 -0.0083191  0.0009302  0.0003531 -0.0005258 -0.0001003 -0.0013042  0.0004978 -0.0007943 -0.0000226 -0.0001514  0.0011913  0.0011144 -0.0000558  0.0009649 -0.0028109  0.0034859  0.0003431  0.0005488
12 3  0.0452409  0.0088617 -0.0218621  0.0444208  0.0251540  0.0130511 -0.0210298  0.0002912  0.0050955 -0.0177391 -0.0103615 -0.0192138 -0.0098759  0.0026946 -0.0021686  0.0057871 -0.0075191  0.0060956  0.0074836  0.0005475 -0.0003357  0.0042455 -0.0161469  0.0234851  0.0182992 -0.0003225  0.0003053 -0.0008424 -0.0019432 -0.0017480 -0.0017373 -0.0014166 -0.0046102 -0.0011004 -0.0009621  0.0003780 -0.0018849 -0.0029473  0.0005932  0.0002571 -0.0008247  0.0006776  0.0002860  0.0007748  0.0019242 -0.0012945  0.0006595  0.0002240 -0.0081861  0.0117825  0.0121583 -0.0166663 -0.0120286  0.0076321  0.0008821  0.0011861 -0.0054316 -0.0064497 -0.0108083  0.0181664  0.0001533  0.0010997 -0.0003707 -0.0004446 -0.0002143 -0.0000736  0.0001003  0.0003511  0.0010493 -0.0002169  0.0005927  0.0003985  0.0055107 -0.0079678  0.0001774 -0.0000118
13 0  0.0131173        nan  0.1227347        nan  0.0032265        nan  0.0253318        nan  0.0454656        nan  0.2857339        nan  0.0157343        nan  0.0288392        nan -0.1654819        nan -0.0018682        nan  0.0062566        nan -0.1410882        nan -0.0133293        nan  0.0002836        nan -0.0002265        nan  0.0051797        nan -0.0012031        nan  0.0005252        nan -0.0007761        nan -0.0001285        nan -0.0002898        nan  0.0020030        nan  0.0016615        nan -0.0006659        nan -0.0295690        nan  0.0058864        nan -0.1415517        nan  0.0106100        nan  0.0140225        nan -0.0593441        nan -0.0033102        nan  0.0004332        nan -0.0007413        nan  0.0025608        nan  0.0025536        nan -0.0003197        nan  0.0010862        nan  0.0001456        nan
13 1  0.0762809  0.5730912 -0.0129281 -0.0173799 -0.0249059  0.0438776  0.1637379 -0.0208124  0.0812253 -0.4087735  0.0398798  0.0287790  0.0428361  0.1592779  0.0117271  0.0213381  0.0091288 -0.0185359 -0.0850006  0.0151224 -0.0305687  0.2067939 -0.0075161  0.0039552  0.0030711 -0.0025461 -0.0019493 -0.0140266 -0.0028012 -0.0024413  0.0004838  0.0010398 -0.0005864  0.0021708  0.0024851  0.0095207  0.0000058  0.0024004 -0.0001073 -0.0022654  0.0021438  0.0001062 -0.0005244 -0.0003833  0.0004863 -0.0004770 -0.0013930 -0.0041268  0.0156430 -0.0230078 -0.0013777 -0.0166633  0.0112565  0.0013343 -0.0299505  0.0156074 -0.0213081  0.0018441  0.0003211  0.0163585 -0.0002897 -0.0007759  0.0009817  0.0016539  0.0031502  0.0002755 -0.0002601 -0.0001461  0.0014978  0.0014172 -0.0010574 -0.0011575 -0.0030286  0.0035070  0.0001479  0.0003037
13 2 -0.0230257 -0.0165242 -0.1967848 -0.2133761 -0.0245911  0.0041504 -0.0411934  0.0047020  0.0086734  0.0029461  0.1246465  0.1045129 -0.0019919  0.0179145 -0.0037910  0.0342392  0.0273312 -0.0008460  0.0076065 -0.0041052  0.0048109  0.0023191 -0.0253140  0.0116954  0.0288918 -0.0040158  0.0010652 -0.0009618 -0.0040963 -0.0023751  0.0018518 -0.0000738 -0.0031490  0.0005211 -0.0000500 -0.0012677 -0.0006444 -0.0037482 -0.0006835 -0.0004006  0.0004153 -0.0019134 -0.0008352  0.0013977  0.0022633 -0.0044787 -0.0008914 -0.0005186  0.0012936  0.0055710  0.0034978 -0.0462209 -0.0143336  0.0014431  0.0030736  0.0010015 -0.0011603  0.0044324 -0.0096520  0.0351615  0.0014130  0.0074731  0.0006834  0.0007772 -0.0008399 -0.0007269 -0.0001504  0.0002039 -0.0001659 -0.0014495 -0.0006545 -0.0007154  0.0163094 -0.0105312  0.0001578  0.0000885
13 3 -0.0365114  0.0527050  0.0062527 -0.0339449 -0.0053938 -0.0043216  0.0058188  0.0079450  0.0452667 -0.0260535 -0.0089161  0.0224282 -0.0279649  0.0517920 -0.0020309  0.0036817  0.0032417 -0.0003925 -0.0069505 -0.0051955 -0.0318295  0.0192582  0.0026141 -0.0023110  0.0018474  0.0009862  0.0000792 -0.0055432  0.0024705  0.0000259 -0.0012110  0.0000224 -0.0007165 -0.0011467  0.0004779  0.0009171  0.0001294 -0.0007895  0.0000624  0.0014932 -0.0016701 -0.0001206  0.0003656  0.0000601  0.0012682  0.0022930 -0.0002078  0.0001605  0.0165296  0.0011082  0.0015292  0.0000657  0.0021624  0.0001562 -0.0025022  0.0003216 -0.0102146  0.0019444 -0.0004317 -0.0013357 -0.0000984 -0.0013513  0.0003312  0.0001442 -0.0020161 -0.0002126  0.0001160 -0.0000360 -0.0005524 -0.0003702 -0.0004794  0.0002008  0.0000809  0.0007144 -0.0004642 -0.0000776
14 0  0.0738988        nan -0.0367759        nan -0.0122929        nan  0.0238523        nan -0.1153240        nan -0.0582421        nan -0.0307112        nan -0.0186262        nan -0.0050339        nan  0.1099135        nan  0.0610716        nan -0.0054104        nan -0.0007558        nan  0.0055777        nan -0.0048170        nan  0.0004831        nan  0.0007757        nan -0.0004128        nan -0.0007062        nan -0.0014128        nan -0.0037942        nan  0.0004468        nan  0.0013068        nan  0.0002233        nan -0.0165740        nan  0.0229711        nan -0.0035715        nan  0.0822113        nan  0.0256164        nan -0.0158742        nan -0.0005630        nan -0.0004001        nan -0.0033132        nan  0.0001847        nan  0.0015728        nan -0.0004560        nan -0.0015445        nan  0.0003009        nan
14 1 -0.0356117  0.0117924 -0.4317056 -0.7466653 -0.1199083  0.0670456 -0.0009548 -0.0224145 -0.0056913  0.0012505  0.2651593  0.6042161  0.0066562  0.0287999  0.0132496  0.0178160  0.0418821 -0.0754266 -0.0072076  0.0082896  0.0126084  0.0060690 -0.1051393 -0.1978562  0.0458244 -0.0185039  0.0007498  0.0001594 -0.0043960 -0.0022364  0.0062261  0.0021283 -0.0023705 -0.0075377  0.0002074 -0.0002743  0.0040898  0.0011622  0.0005827  0.0004422 -0.0028955 -0.0048379 -0.0027585  0.0000725  0.0022753  0.0002474  0.0004551  0.0009421  0.0182131  0.0129601  0.0486664  0.0736590  0.0248635 -0.0093703 -0.0091143  0.0055223 -0.0050239 -0.0096017 -0.0485624 -0.0562790  0.0043135  0.0031296 -0.0004188 -0.0010553  0.0006626 -0.0027580 -0.0005049  0.0001454  0.0030283 -0.0042081  0.0004051  0.0010663  0.0106032 -0.0026845 -0.0005014 -0.0007530
14 2  0.1404517  0.0995846 -0.0339408 -0.0360677  0.0080546 -0.0044073  0.0194655  0.0012877 -0.0873962 -0.1032128 -0.0063985 -0.0118709  0.0158896 -0.1297480 -0.0048045  0.0229021 -0.0062521  0.0033489 -0.0352115  0.0051687  0.0558169 -0.0479894 -0.0145832  0.0122760 -0.0016850 -0.0018404 -0.0025092 -0.0093189 -0.0020495  0.0023832 -0.0007979 -0.0005472 -0.0004780  0.0013774  0.0035115  0.0025187  0.0013639 -0.0007493  0.0002582  0.0040966  0.0027339  0.0002792 -0.0000348  0.0000345  0.0007068  0.0021216 -0.0011523  0.0008514 -0.0208061  0.0913509  0.0186470  0.0024059 -0.0028359 -0.0016541 -0.0033218 -0.0025286  0.0153925 -0.0610799 -0.0140645 -0.0034694 -0.0004937 -0.0013820  0.0003342 -0.0019602 -0.0003171  0.0006454  0.0000109 -0.0001219 -0.0008101  0.0007043 -0.0004766  0.0015920  0.0027638 -0.0040520 -0.0000662  0.0002104
14 3  0.0154231 -0.0073812  0.0981870 -0.0546555  0.0158274  0.0223982 -0.0075876  0.0021471 -0.0190496 -0.0134826  0.0092229 -0.0001948  0.0080953 -0.0166142  0.0029429  0.0094566 -0.0045460 -0.0065358  0.0078914  0.0035849  0.0072406  0.0004516 -0.0155946  0.0103552 -0.0090646  0.0032583 -0.0014717  0.0024839  0.0017911  0.0014230 -0.0011891 -0.0007858  0.0000448 -0.0012013  0.0000631 -0.0009118  0.0021191 -0.0003760  0.0008879 -0.0003029  0.0009061 -0.0009003  0.0001627  0.0005279  0.0018520  0.0018868  0.0007315 -0.0001734  0.0026289  0.0031178  0.0038124 -0.0038711  0.0115067 -0.0066948 -0.0002932  0.0000229  0.0082985 -0.0123262 -0.0074511  0.0094158 -0.0026299 -0.0012044 -0.0002724  0.0000525  0.0006672 -0.0001940  0.0000500  0.0002790  0.0013681 -0.0004110  0.0004236 -0.0000012 -0.0054601  0.0089648 -0.0001437 -0.0000524
