# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Jul 2021
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2021-02).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
51 2  0.0093343 -0.0074604        NaN        NaN  0.0288232 -0.0133382        NaN        NaN  0.0036652  0.0026011        NaN        NaN -0.0047184 -0.0053074        NaN        NaN -0.0109978  0.0047266        NaN        NaN -0.0073150 -0.0023506        NaN        NaN  0.0013755 -0.0053839        NaN        NaN -0.0003782 -0.0001903        NaN        NaN  0.0007076  0.0010242        NaN        NaN -0.0000343  0.0009776        NaN        NaN -0.0000163 -0.0001594        NaN        NaN -0.0018674  0.0004434        NaN        NaN  0.0006973 -0.0008501        NaN        NaN  0.0113127  0.0007007        NaN        NaN -0.0019115 -0.0037519        NaN        NaN  0.0012729 -0.0015424        NaN        NaN  0.0004546  0.0002592        NaN        NaN -0.0011738 -0.0014381        NaN        NaN -0.0003523  0.0008659        NaN        NaN
51 3  0.0172173  0.0533476        NaN        NaN  0.0060779  0.0105742        NaN        NaN -0.0255230 -0.0924842        NaN        NaN  0.0025222  0.0027583        NaN        NaN -0.0030342 -0.0035193        NaN        NaN  0.0145018  0.0374293        NaN        NaN -0.0001710  0.0005561        NaN        NaN -0.0002847 -0.0001239        NaN        NaN  0.0008608  0.0001137        NaN        NaN  0.0002335  0.0001846        NaN        NaN  0.0000376  0.0001430        NaN        NaN  0.0002503  0.0007445        NaN        NaN -0.0045798 -0.0052213        NaN        NaN -0.0017091 -0.0009712        NaN        NaN  0.0055614  0.0205033        NaN        NaN -0.0001311  0.0003520        NaN        NaN -0.0000481  0.0003604        NaN        NaN -0.0001922 -0.0000213        NaN        NaN  0.0002051  0.0018045        NaN        NaN
52 0 -0.0068172        NaN        NaN        NaN -0.0016778        NaN        NaN        NaN  0.0136432        NaN        NaN        NaN  0.0010520        NaN        NaN        NaN  0.0005125        NaN        NaN        NaN -0.0035448        NaN        NaN        NaN -0.0003774        NaN        NaN        NaN -0.0006850        NaN        NaN        NaN  0.0005647        NaN        NaN        NaN -0.0000438        NaN        NaN        NaN  0.0000265        NaN        NaN        NaN -0.0001970        NaN        NaN        NaN -0.0009439        NaN        NaN        NaN  0.0003119        NaN        NaN        NaN  0.0009272        NaN        NaN        NaN -0.0000872        NaN        NaN        NaN  0.0006999        NaN        NaN        NaN  0.0000588        NaN        NaN        NaN -0.0001321        NaN        NaN        NaN
52 1  0.0023699 -0.0115490        NaN        NaN  0.0130752  0.0002449        NaN        NaN  0.0011272  0.0014546        NaN        NaN -0.0048079 -0.0020962        NaN        NaN -0.0014413  0.0039517        NaN        NaN -0.0042724 -0.0031265        NaN        NaN  0.0054431 -0.0043100        NaN        NaN -0.0004900 -0.0000821        NaN        NaN  0.0013238 -0.0000346        NaN        NaN -0.0007787  0.0012409        NaN        NaN  0.0005432  0.0001943        NaN        NaN -0.0003622  0.0008912        NaN        NaN  0.0019124  0.0014939        NaN        NaN  0.0035738 -0.0000047        NaN        NaN -0.0032987 -0.0020958        NaN        NaN  0.0004157 -0.0001321        NaN        NaN  0.0001493  0.0004237        NaN        NaN -0.0011982  0.0001547        NaN        NaN -0.0005801 -0.0005560        NaN        NaN
52 2 -0.0092084 -0.0099268        NaN        NaN  0.0021749  0.0066258        NaN        NaN -0.0019452 -0.0774599        NaN        NaN  0.0007870  0.0086073        NaN        NaN -0.0007674 -0.0027794        NaN        NaN  0.0010878  0.0308321        NaN        NaN -0.0001327 -0.0000671        NaN        NaN -0.0001929 -0.0002294        NaN        NaN  0.0006235  0.0009253        NaN        NaN  0.0003770  0.0002890        NaN        NaN  0.0000353 -0.0000501        NaN        NaN  0.0000990  0.0003447        NaN        NaN  0.0025156 -0.0005082        NaN        NaN -0.0004819 -0.0009475        NaN        NaN -0.0037357  0.0126094        NaN        NaN -0.0002431 -0.0002807        NaN        NaN -0.0008170  0.0000478        NaN        NaN  0.0000129  0.0003502        NaN        NaN  0.0004284  0.0021099        NaN        NaN
52 3 -0.0082429 -0.0000509        NaN        NaN  0.0054780  0.0045990        NaN        NaN  0.0061994  0.0041606        NaN        NaN  0.0017076  0.0025633        NaN        NaN -0.0028459 -0.0016387        NaN        NaN  0.0007797  0.0005797        NaN        NaN -0.0011007  0.0027791        NaN        NaN  0.0006501  0.0004942        NaN        NaN -0.0000925 -0.0008299        NaN        NaN -0.0000861 -0.0014272        NaN        NaN -0.0002652  0.0005245        NaN        NaN  0.0012435 -0.0007400        NaN        NaN -0.0018004  0.0022907        NaN        NaN -0.0028276 -0.0013785        NaN        NaN  0.0015826  0.0001551        NaN        NaN -0.0005734  0.0005093        NaN        NaN -0.0002504 -0.0002830        NaN        NaN  0.0004978  0.0002400        NaN        NaN -0.0002201 -0.0005357        NaN        NaN
53 0  0.0016544        NaN        NaN        NaN -0.0286651        NaN        NaN        NaN -0.0050166        NaN        NaN        NaN  0.0017794        NaN        NaN        NaN  0.0128083        NaN        NaN        NaN  0.0035752        NaN        NaN        NaN  0.0011825        NaN        NaN        NaN  0.0005531        NaN        NaN        NaN  0.0012664        NaN        NaN        NaN -0.0001056        NaN        NaN        NaN -0.0001079        NaN        NaN        NaN -0.0005972        NaN        NaN        NaN -0.0029788        NaN        NaN        NaN -0.0017208        NaN        NaN        NaN  0.0030237        NaN        NaN        NaN  0.0001527        NaN        NaN        NaN  0.0004263        NaN        NaN        NaN -0.0005091        NaN        NaN        NaN -0.0008413        NaN        NaN        NaN
53 1 -0.0094742 -0.0236680        NaN        NaN  0.0003781 -0.0056998        NaN        NaN -0.0028242  0.0360211        NaN        NaN  0.0046593 -0.0019780        NaN        NaN -0.0008602 -0.0006195        NaN        NaN  0.0037433  0.0007780        NaN        NaN -0.0003441  0.0002694        NaN        NaN  0.0002249 -0.0005467        NaN        NaN  0.0001220 -0.0005300        NaN        NaN  0.0002694  0.0000717        NaN        NaN -0.0001727  0.0004381        NaN        NaN -0.0001731  0.0005790        NaN        NaN -0.0008912 -0.0072500        NaN        NaN -0.0000998  0.0004417        NaN        NaN  0.0003215  0.0027909        NaN        NaN -0.0002865  0.0002772        NaN        NaN  0.0001334  0.0002101        NaN        NaN  0.0000380  0.0001204        NaN        NaN  0.0006357  0.0008834        NaN        NaN
53 2 -0.0012461 -0.0048100        NaN        NaN  0.0251211 -0.0068542        NaN        NaN  0.0024929  0.0021312        NaN        NaN -0.0013550 -0.0001175        NaN        NaN -0.0118709  0.0021277        NaN        NaN -0.0019583 -0.0043536        NaN        NaN -0.0014562  0.0012340        NaN        NaN  0.0003428  0.0002259        NaN        NaN  0.0001126 -0.0012554        NaN        NaN -0.0008861 -0.0006768        NaN        NaN -0.0000420  0.0002013        NaN        NaN  0.0003087 -0.0007797        NaN        NaN  0.0006531  0.0045912        NaN        NaN -0.0001641 -0.0004308        NaN        NaN -0.0001521 -0.0005545        NaN        NaN -0.0000785  0.0015495        NaN        NaN -0.0003189 -0.0002324        NaN        NaN -0.0002070  0.0005862        NaN        NaN  0.0000980 -0.0005577        NaN        NaN
53 3  0.0315389  0.0888504        NaN        NaN  0.0025105  0.0089060        NaN        NaN -0.0317452 -0.0826547        NaN        NaN  0.0060174  0.0003055        NaN        NaN -0.0007350 -0.0023495        NaN        NaN  0.0121876  0.0197402        NaN        NaN -0.0005116 -0.0012171        NaN        NaN  0.0003010 -0.0008256        NaN        NaN -0.0001510  0.0004150        NaN        NaN  0.0001436  0.0004903        NaN        NaN -0.0002811  0.0001976        NaN        NaN -0.0001429 -0.0000944        NaN        NaN -0.0059652 -0.0032203        NaN        NaN  0.0004689 -0.0003910        NaN        NaN  0.0081872  0.0058233        NaN        NaN -0.0000723 -0.0006749        NaN        NaN -0.0001071 -0.0002286        NaN        NaN  0.0003172  0.0004468        NaN        NaN -0.0002217 -0.0010882        NaN        NaN
54 0  0.0032786        NaN        NaN        NaN -0.0011881        NaN        NaN        NaN  0.0064086        NaN        NaN        NaN  0.0003518        NaN        NaN        NaN -0.0002316        NaN        NaN        NaN -0.0006137        NaN        NaN        NaN  0.0002430        NaN        NaN        NaN -0.0017468        NaN        NaN        NaN -0.0007926        NaN        NaN        NaN  0.0006494        NaN        NaN        NaN  0.0007908        NaN        NaN        NaN  0.0010281        NaN        NaN        NaN -0.0024075        NaN        NaN        NaN  0.0002153        NaN        NaN        NaN  0.0003227        NaN        NaN        NaN -0.0004543        NaN        NaN        NaN -0.0008598        NaN        NaN        NaN  0.0005576        NaN        NaN        NaN  0.0001415        NaN        NaN        NaN
54 1 -0.0036070 -0.0035607        NaN        NaN  0.0162931 -0.0099104        NaN        NaN  0.0083872  0.0028280        NaN        NaN -0.0030812  0.0017543        NaN        NaN -0.0090751 -0.0009939        NaN        NaN -0.0063061 -0.0005289        NaN        NaN -0.0062391  0.0031701        NaN        NaN  0.0002857 -0.0002254        NaN        NaN  0.0006086  0.0021240        NaN        NaN  0.0001302 -0.0007687        NaN        NaN -0.0003125 -0.0000639        NaN        NaN -0.0008236 -0.0006605        NaN        NaN  0.0046581  0.0032224        NaN        NaN  0.0041227 -0.0001879        NaN        NaN -0.0034669 -0.0026595        NaN        NaN  0.0003860 -0.0004999        NaN        NaN  0.0000045 -0.0002105        NaN        NaN  0.0000912 -0.0000328        NaN        NaN  0.0004082  0.0003947        NaN        NaN
54 2 -0.0084900  0.0009611        NaN        NaN  0.0014131  0.0020691        NaN        NaN -0.0038523 -0.0624673        NaN        NaN  0.0006737  0.0033554        NaN        NaN -0.0015532 -0.0010320        NaN        NaN  0.0031180  0.0165225        NaN        NaN  0.0000909 -0.0004135        NaN        NaN  0.0017304 -0.0016637        NaN        NaN -0.0005040 -0.0013391        NaN        NaN -0.0003245  0.0003737        NaN        NaN -0.0006564  0.0006367        NaN        NaN -0.0001785  0.0003817        NaN        NaN  0.0017552  0.0007078        NaN        NaN  0.0003580  0.0002933        NaN        NaN -0.0007063  0.0021497        NaN        NaN  0.0001378 -0.0002019        NaN        NaN  0.0010687  0.0000952        NaN        NaN  0.0000790  0.0002839        NaN        NaN -0.0002716 -0.0014805        NaN        NaN
54 3 -0.0101030 -0.0011459        NaN        NaN  0.0069524  0.0007444        NaN        NaN  0.0077171  0.0040755        NaN        NaN  0.0057240  0.0023798        NaN        NaN -0.0027902  0.0004591        NaN        NaN  0.0019586  0.0039195        NaN        NaN  0.0018346 -0.0003488        NaN        NaN -0.0003177 -0.0002783        NaN        NaN -0.0012020 -0.0012232        NaN        NaN -0.0003466  0.0010016        NaN        NaN  0.0001082 -0.0004566        NaN        NaN -0.0010832  0.0008954        NaN        NaN -0.0016247 -0.0039997        NaN        NaN  0.0002437  0.0012100        NaN        NaN  0.0008324  0.0013849        NaN        NaN  0.0006295 -0.0003743        NaN        NaN  0.0001401  0.0001727        NaN        NaN -0.0004921  0.0002585        NaN        NaN  0.0001765  0.0003667        NaN        NaN
55 0 -0.0010752        NaN        NaN        NaN -0.0147878        NaN        NaN        NaN -0.0004138        NaN        NaN        NaN  0.0032023        NaN        NaN        NaN  0.0120174        NaN        NaN        NaN  0.0027044        NaN        NaN        NaN -0.0011163        NaN        NaN        NaN -0.0006704        NaN        NaN        NaN -0.0008187        NaN        NaN        NaN  0.0001347        NaN        NaN        NaN  0.0000722        NaN        NaN        NaN  0.0001551        NaN        NaN        NaN -0.0000651        NaN        NaN        NaN -0.0022090        NaN        NaN        NaN  0.0014410        NaN        NaN        NaN -0.0000139        NaN        NaN        NaN -0.0003217        NaN        NaN        NaN  0.0003106        NaN        NaN        NaN  0.0005801        NaN        NaN        NaN
55 1 -0.0035390 -0.0388404        NaN        NaN  0.0008235 -0.0031389        NaN        NaN -0.0070878  0.0218858        NaN        NaN -0.0006637  0.0140886        NaN        NaN  0.0011877  0.0015317        NaN        NaN  0.0063361 -0.0039055        NaN        NaN  0.0001133 -0.0002028        NaN        NaN -0.0002774  0.0007020        NaN        NaN  0.0000429  0.0000442        NaN        NaN -0.0003714 -0.0002014        NaN        NaN  0.0001941 -0.0003604        NaN        NaN -0.0001079 -0.0004574        NaN        NaN -0.0009787 -0.0068218        NaN        NaN  0.0008532  0.0006381        NaN        NaN  0.0020691  0.0000217        NaN        NaN  0.0004099 -0.0000694        NaN        NaN  0.0003096 -0.0002458        NaN        NaN -0.0002002 -0.0002405        NaN        NaN -0.0004220 -0.0008898        NaN        NaN
55 2 -0.0013806  0.0054848        NaN        NaN  0.0196903 -0.0098357        NaN        NaN  0.0002951  0.0043039        NaN        NaN  0.0033730 -0.0025407        NaN        NaN -0.0098220  0.0030670        NaN        NaN  0.0010840  0.0006221        NaN        NaN -0.0004106 -0.0041661        NaN        NaN  0.0000188 -0.0002377        NaN        NaN  0.0014217  0.0004474        NaN        NaN  0.0003862  0.0011207        NaN        NaN -0.0000892 -0.0001468        NaN        NaN -0.0010795  0.0006438        NaN        NaN -0.0034933 -0.0035686        NaN        NaN  0.0071511 -0.0006665        NaN        NaN  0.0031967 -0.0002755        NaN        NaN  0.0005238 -0.0008215        NaN        NaN  0.0001653  0.0001945        NaN        NaN -0.0004990 -0.0006233        NaN        NaN -0.0000195  0.0003974        NaN        NaN
55 3  0.0299440  0.0978948        NaN        NaN  0.0010961  0.0032994        NaN        NaN -0.0279510 -0.0419208        NaN        NaN -0.0046957 -0.0293682        NaN        NaN -0.0015184 -0.0015749        NaN        NaN  0.0166228  0.0108327        NaN        NaN -0.0001173  0.0006207        NaN        NaN -0.0009000  0.0001650        NaN        NaN  0.0005524 -0.0004196        NaN        NaN  0.0001226  0.0001287        NaN        NaN  0.0002929 -0.0000544        NaN        NaN  0.0000872  0.0005677        NaN        NaN -0.0053402 -0.0011097        NaN        NaN -0.0009781 -0.0011251        NaN        NaN  0.0045315  0.0036284        NaN        NaN -0.0000508  0.0002209        NaN        NaN -0.0000119  0.0003008        NaN        NaN -0.0001674 -0.0000099        NaN        NaN  0.0001780  0.0011378        NaN        NaN
56 0  0.0090540        NaN        NaN        NaN  0.0026683        NaN        NaN        NaN -0.0041008        NaN        NaN        NaN -0.0013046        NaN        NaN        NaN -0.0003003        NaN        NaN        NaN  0.0011433        NaN        NaN        NaN -0.0001318        NaN        NaN        NaN  0.0000103        NaN        NaN        NaN  0.0003084        NaN        NaN        NaN -0.0001225        NaN        NaN        NaN -0.0000448        NaN        NaN        NaN -0.0002040        NaN        NaN        NaN -0.0011305        NaN        NaN        NaN -0.0003043        NaN        NaN        NaN  0.0011646        NaN        NaN        NaN  0.0000585        NaN        NaN        NaN  0.0004233        NaN        NaN        NaN -0.0000689        NaN        NaN        NaN -0.0000805        NaN        NaN        NaN
56 1 -0.0051730 -0.0031535        NaN        NaN  0.0189305 -0.0014574        NaN        NaN  0.0039042  0.0035256        NaN        NaN -0.0019367 -0.0000571        NaN        NaN -0.0033149  0.0030298        NaN        NaN -0.0040522  0.0004578        NaN        NaN  0.0027503 -0.0035139        NaN        NaN -0.0002484  0.0000440        NaN        NaN  0.0004417 -0.0007172        NaN        NaN -0.0001520  0.0009501        NaN        NaN  0.0001886 -0.0000319        NaN        NaN -0.0000516  0.0007850        NaN        NaN  0.0004704 -0.0013362        NaN        NaN  0.0058087 -0.0007606        NaN        NaN -0.0018173 -0.0000535        NaN        NaN  0.0002241 -0.0001185        NaN        NaN  0.0000250  0.0001844        NaN        NaN -0.0005296  0.0001465        NaN        NaN -0.0002394 -0.0002528        NaN        NaN
56 2 -0.0005108  0.0115972        NaN        NaN  0.0009285 -0.0018825        NaN        NaN -0.0034879 -0.0324762        NaN        NaN -0.0011684 -0.0104072        NaN        NaN -0.0004773  0.0001530        NaN        NaN  0.0026269  0.0067802        NaN        NaN -0.0000306  0.0005454        NaN        NaN -0.0003050  0.0002661        NaN        NaN  0.0002917  0.0004311        NaN        NaN  0.0003570 -0.0001353        NaN        NaN  0.0000734 -0.0000711        NaN        NaN  0.0002610 -0.0000305        NaN        NaN -0.0004392  0.0052800        NaN        NaN -0.0007087  0.0000427        NaN        NaN -0.0004028  0.0038701        NaN        NaN -0.0003082 -0.0000428        NaN        NaN -0.0004882  0.0000333        NaN        NaN  0.0001826  0.0000572        NaN        NaN  0.0002909  0.0012461        NaN        NaN
56 3  0.0011056 -0.0023521        NaN        NaN -0.0019664  0.0044623        NaN        NaN -0.0014186  0.0004130        NaN        NaN  0.0013610  0.0024316        NaN        NaN  0.0013445 -0.0015935        NaN        NaN  0.0027669  0.0014335        NaN        NaN -0.0006034  0.0022121        NaN        NaN  0.0001815  0.0003076        NaN        NaN  0.0004290  0.0005380        NaN        NaN -0.0000914 -0.0007554        NaN        NaN -0.0001056  0.0002634        NaN        NaN  0.0004760 -0.0003754        NaN        NaN -0.0021599  0.0001925        NaN        NaN -0.0048466 -0.0001611        NaN        NaN  0.0017337  0.0019010        NaN        NaN -0.0002326  0.0000538        NaN        NaN -0.0000441 -0.0001674        NaN        NaN  0.0001324  0.0001995        NaN        NaN -0.0001099 -0.0002403        NaN        NaN
57 0 -0.0013584        NaN        NaN        NaN  0.0003259        NaN        NaN        NaN  0.0002774        NaN        NaN        NaN  0.0017088        NaN        NaN        NaN  0.0014619        NaN        NaN        NaN  0.0014756        NaN        NaN        NaN  0.0008008        NaN        NaN        NaN  0.0006766        NaN        NaN        NaN  0.0002160        NaN        NaN        NaN  0.0001157        NaN        NaN        NaN -0.0001450        NaN        NaN        NaN  0.0000539        NaN        NaN        NaN -0.0022592        NaN        NaN        NaN  0.0020058        NaN        NaN        NaN  0.0020917        NaN        NaN        NaN -0.0000868        NaN        NaN        NaN  0.0001880        NaN        NaN        NaN -0.0000376        NaN        NaN        NaN -0.0003874        NaN        NaN        NaN
57 1  0.0039638 -0.0427749        NaN        NaN -0.0008859 -0.0008414        NaN        NaN -0.0068505 -0.0009302        NaN        NaN  0.0014377  0.0089772        NaN        NaN  0.0003252 -0.0011648        NaN        NaN  0.0022807  0.0069289        NaN        NaN -0.0002728  0.0001401        NaN        NaN  0.0011373 -0.0006719        NaN        NaN  0.0000920 -0.0002218        NaN        NaN  0.0000634  0.0000493        NaN        NaN -0.0004330  0.0003344        NaN        NaN -0.0001681  0.0002912        NaN        NaN  0.0004275 -0.0019841        NaN        NaN -0.0003359  0.0004614        NaN        NaN  0.0000265  0.0052783        NaN        NaN -0.0001461  0.0001350        NaN        NaN  0.0002086  0.0001129        NaN        NaN  0.0000097  0.0000534        NaN        NaN  0.0003331  0.0005736        NaN        NaN
57 2  0.0070796 -0.0018676        NaN        NaN  0.0086183  0.0041593        NaN        NaN  0.0013564  0.0031219        NaN        NaN  0.0032683  0.0003297        NaN        NaN -0.0042243 -0.0005250        NaN        NaN  0.0034422 -0.0015876        NaN        NaN -0.0006403  0.0012579        NaN        NaN  0.0000829  0.0002613        NaN        NaN  0.0001752 -0.0012296        NaN        NaN -0.0002266 -0.0003553        NaN        NaN -0.0000112  0.0000808        NaN        NaN  0.0002797 -0.0001917        NaN        NaN -0.0025479  0.0000184        NaN        NaN -0.0035522 -0.0007011        NaN        NaN  0.0025531  0.0016300        NaN        NaN -0.0001079  0.0009065        NaN        NaN -0.0001226 -0.0001178        NaN        NaN -0.0000049  0.0003826        NaN        NaN -0.0001133 -0.0002172        NaN        NaN
57 3  0.0174816  0.0617838        NaN        NaN -0.0018535 -0.0002622        NaN        NaN -0.0125053  0.0051669        NaN        NaN -0.0002062 -0.0160541        NaN        NaN  0.0008416  0.0004133        NaN        NaN  0.0041213 -0.0110327        NaN        NaN -0.0000388 -0.0004753        NaN        NaN -0.0001519 -0.0000851        NaN        NaN -0.0004327 -0.0000388        NaN        NaN -0.0000072  0.0000457        NaN        NaN  0.0000572 -0.0000016        NaN        NaN -0.0000300 -0.0001876        NaN        NaN -0.0025365  0.0012897        NaN        NaN  0.0009278 -0.0003912        NaN        NaN  0.0030172 -0.0084976        NaN        NaN -0.0000072 -0.0002019        NaN        NaN -0.0001174 -0.0000986        NaN        NaN  0.0001302  0.0000843        NaN        NaN -0.0001289 -0.0008129        NaN        NaN
58 0  0.0084139        NaN        NaN        NaN  0.0030204        NaN        NaN        NaN -0.0057760        NaN        NaN        NaN -0.0002688        NaN        NaN        NaN -0.0010858        NaN        NaN        NaN  0.0022818        NaN        NaN        NaN  0.0000924        NaN        NaN        NaN -0.0006906        NaN        NaN        NaN -0.0003935        NaN        NaN        NaN  0.0002063        NaN        NaN        NaN  0.0003619        NaN        NaN        NaN  0.0003582        NaN        NaN        NaN -0.0014498        NaN        NaN        NaN -0.0004888        NaN        NaN        NaN  0.0005698        NaN        NaN        NaN -0.0001147        NaN        NaN        NaN -0.0003933        NaN        NaN        NaN  0.0001894        NaN        NaN        NaN  0.0000482        NaN        NaN        NaN
58 1 -0.0029290 -0.0012733        NaN        NaN  0.0164702 -0.0123949        NaN        NaN  0.0076948 -0.0004074        NaN        NaN -0.0000874  0.0011264        NaN        NaN -0.0062517  0.0006158        NaN        NaN -0.0032174  0.0010796        NaN        NaN -0.0025736  0.0007410        NaN        NaN  0.0002770 -0.0000859        NaN        NaN -0.0002263  0.0009691        NaN        NaN  0.0000433 -0.0001979        NaN        NaN -0.0001313 -0.0000030        NaN        NaN -0.0003805 -0.0002933        NaN        NaN  0.0015713  0.0006070        NaN        NaN  0.0040758  0.0000471        NaN        NaN -0.0010565 -0.0007110        NaN        NaN  0.0003231 -0.0001613        NaN        NaN  0.0000033 -0.0000715        NaN        NaN -0.0000676 -0.0000445        NaN        NaN  0.0001443  0.0001768        NaN        NaN
58 2 -0.0044904  0.0008964        NaN        NaN  0.0004144 -0.0028153        NaN        NaN -0.0040541 -0.0165693        NaN        NaN -0.0005395 -0.0031065        NaN        NaN -0.0007720  0.0011368        NaN        NaN  0.0025212 -0.0026617        NaN        NaN  0.0001995  0.0001012        NaN        NaN  0.0010007 -0.0004591        NaN        NaN -0.0004450 -0.0007705        NaN        NaN -0.0001103 -0.0001944        NaN        NaN -0.0003339  0.0002706        NaN        NaN  0.0000428 -0.0001508        NaN        NaN -0.0008518  0.0049484        NaN        NaN  0.0003478  0.0007635        NaN        NaN  0.0015835 -0.0025385        NaN        NaN -0.0000107  0.0001225        NaN        NaN  0.0004633  0.0000352        NaN        NaN  0.0001051 -0.0001059        NaN        NaN -0.0000632 -0.0008372        NaN        NaN
58 3 -0.0061957  0.0018786        NaN        NaN -0.0017661 -0.0000306        NaN        NaN -0.0023013  0.0007545        NaN        NaN  0.0043098  0.0023850        NaN        NaN  0.0014712 -0.0002074        NaN        NaN  0.0033049  0.0034092        NaN        NaN  0.0007112 -0.0001746        NaN        NaN -0.0002564 -0.0001812        NaN        NaN -0.0000917  0.0000214        NaN        NaN -0.0000084  0.0007701        NaN        NaN  0.0000545 -0.0002171        NaN        NaN -0.0005483  0.0006609        NaN        NaN -0.0013096 -0.0037081        NaN        NaN -0.0011505  0.0010703        NaN        NaN  0.0016099  0.0024786        NaN        NaN  0.0002013 -0.0004006        NaN        NaN  0.0000700  0.0001002        NaN        NaN -0.0001616  0.0003496        NaN        NaN  0.0000943  0.0001330        NaN        NaN
59 0 -0.0015694        NaN        NaN        NaN  0.0099334        NaN        NaN        NaN  0.0042179        NaN        NaN        NaN  0.0019207        NaN        NaN        NaN  0.0000247        NaN        NaN        NaN  0.0004832        NaN        NaN        NaN  0.0001122        NaN        NaN        NaN -0.0001923        NaN        NaN        NaN -0.0008570        NaN        NaN        NaN -0.0001348        NaN        NaN        NaN  0.0000054        NaN        NaN        NaN  0.0001059        NaN        NaN        NaN  0.0004165        NaN        NaN        NaN  0.0003292        NaN        NaN        NaN  0.0003848        NaN        NaN        NaN  0.0000663        NaN        NaN        NaN -0.0001603        NaN        NaN        NaN  0.0000557        NaN        NaN        NaN  0.0002390        NaN        NaN        NaN
59 1  0.0030836 -0.0333060        NaN        NaN -0.0006642  0.0032597        NaN        NaN -0.0058608 -0.0221669        NaN        NaN -0.0027973  0.0156777        NaN        NaN  0.0014996 -0.0004020        NaN        NaN  0.0019954  0.0054928        NaN        NaN  0.0000779 -0.0003154        NaN        NaN  0.0006579  0.0001096        NaN        NaN -0.0000697  0.0002348        NaN        NaN -0.0002360 -0.0000840        NaN        NaN -0.0001504 -0.0000898        NaN        NaN -0.0000861 -0.0002795        NaN        NaN  0.0009421 -0.0003903        NaN        NaN  0.0003593  0.0002592        NaN        NaN -0.0003641  0.0019418        NaN        NaN  0.0002425 -0.0000325        NaN        NaN  0.0001720 -0.0001360        NaN        NaN -0.0001494 -0.0001503        NaN        NaN -0.0001620 -0.0004925        NaN        NaN
59 2 -0.0065211  0.0143489        NaN        NaN  0.0020063 -0.0009679        NaN        NaN -0.0008427  0.0023018        NaN        NaN  0.0042941 -0.0008619        NaN        NaN -0.0018019  0.0001635        NaN        NaN  0.0029420  0.0016980        NaN        NaN -0.0006648 -0.0022135        NaN        NaN  0.0000945 -0.0000327        NaN        NaN  0.0005956 -0.0006054        NaN        NaN  0.0007259  0.0007340        NaN        NaN -0.0000802 -0.0001352        NaN        NaN  0.0000233  0.0006538        NaN        NaN -0.0031887 -0.0034791        NaN        NaN  0.0031643 -0.0015851        NaN        NaN  0.0032664  0.0008677        NaN        NaN -0.0001520 -0.0002849        NaN        NaN  0.0000237  0.0000890        NaN        NaN  0.0002573 -0.0001327        NaN        NaN  0.0000721  0.0000982        NaN        NaN
