# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Dec 2025
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2025-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
51 2  0.0001754 -0.0038680        NaN        NaN  0.0344241 -0.0154194        NaN        NaN  0.0058756  0.0024357        NaN        NaN -0.0036365 -0.0054789        NaN        NaN -0.0133413  0.0052807        NaN        NaN -0.0063264 -0.0026129        NaN        NaN  0.0021042 -0.0062745        NaN        NaN -0.0005154 -0.0003066        NaN        NaN  0.0006514  0.0010949        NaN        NaN -0.0003032  0.0006167        NaN        NaN -0.0002650 -0.0004247        NaN        NaN -0.0023459  0.0004133        NaN        NaN  0.0016670 -0.0019505        NaN        NaN  0.0113409  0.0016731        NaN        NaN -0.0030360 -0.0031376        NaN        NaN  0.0016786 -0.0014512        NaN        NaN  0.0007080  0.0003086        NaN        NaN -0.0015785 -0.0017844        NaN        NaN -0.0008260  0.0013500        NaN        NaN
51 3  0.0221348  0.0636659        NaN        NaN  0.0038235  0.0051169        NaN        NaN -0.0300519 -0.0997653        NaN        NaN  0.0036854  0.0023506        NaN        NaN -0.0023061 -0.0008997        NaN        NaN  0.0179625  0.0406765        NaN        NaN  0.0001206  0.0008785        NaN        NaN -0.0003007  0.0000738        NaN        NaN  0.0005438  0.0002418        NaN        NaN  0.0000350  0.0002028        NaN        NaN  0.0002189  0.0002910        NaN        NaN  0.0003844  0.0006446        NaN        NaN -0.0083346 -0.0071515        NaN        NaN -0.0016199 -0.0004959        NaN        NaN  0.0095194  0.0242269        NaN        NaN  0.0000319  0.0002474        NaN        NaN -0.0001640  0.0003733        NaN        NaN -0.0003702  0.0001326        NaN        NaN  0.0001304  0.0016162        NaN        NaN
52 0 -0.0082888        NaN        NaN        NaN -0.0013854        NaN        NaN        NaN  0.0128856        NaN        NaN        NaN  0.0021984        NaN        NaN        NaN  0.0007385        NaN        NaN        NaN -0.0022254        NaN        NaN        NaN -0.0004098        NaN        NaN        NaN -0.0003923        NaN        NaN        NaN  0.0004513        NaN        NaN        NaN -0.0000648        NaN        NaN        NaN -0.0002217        NaN        NaN        NaN -0.0002432        NaN        NaN        NaN -0.0014013        NaN        NaN        NaN -0.0002853        NaN        NaN        NaN  0.0013573        NaN        NaN        NaN  0.0000697        NaN        NaN        NaN  0.0007862        NaN        NaN        NaN  0.0000105        NaN        NaN        NaN -0.0001148        NaN        NaN        NaN
52 1 -0.0019478 -0.0050171        NaN        NaN  0.0146848  0.0018550        NaN        NaN  0.0010496  0.0021404        NaN        NaN -0.0050415 -0.0014739        NaN        NaN -0.0040866  0.0009545        NaN        NaN -0.0035177 -0.0023149        NaN        NaN  0.0062060 -0.0037100        NaN        NaN -0.0007206  0.0001431        NaN        NaN  0.0014337 -0.0002349        NaN        NaN -0.0011944  0.0009815        NaN        NaN  0.0003993  0.0000855        NaN        NaN -0.0006035  0.0007546        NaN        NaN  0.0019473 -0.0009721        NaN        NaN  0.0026106 -0.0006500        NaN        NaN -0.0036540 -0.0001495        NaN        NaN  0.0006721  0.0000819        NaN        NaN  0.0002208  0.0003444        NaN        NaN -0.0015919  0.0000599        NaN        NaN -0.0007166 -0.0004131        NaN        NaN
52 2 -0.0067791 -0.0016574        NaN        NaN  0.0024485  0.0054191        NaN        NaN -0.0066817 -0.0903026        NaN        NaN  0.0014175  0.0061560        NaN        NaN -0.0012893 -0.0015537        NaN        NaN  0.0031105  0.0332577        NaN        NaN -0.0002819  0.0000479        NaN        NaN -0.0002644 -0.0002093        NaN        NaN  0.0006133  0.0011094        NaN        NaN  0.0003457  0.0002536        NaN        NaN  0.0001793 -0.0001168        NaN        NaN -0.0001059  0.0001700        NaN        NaN  0.0005308 -0.0013126        NaN        NaN -0.0003682 -0.0009366        NaN        NaN -0.0013198  0.0149509        NaN        NaN -0.0001392 -0.0001863        NaN        NaN -0.0009411  0.0001230        NaN        NaN -0.0000585  0.0002469        NaN        NaN  0.0003035  0.0020430        NaN        NaN
52 3 -0.0080219  0.0031431        NaN        NaN  0.0056248  0.0050802        NaN        NaN  0.0057377  0.0026631        NaN        NaN  0.0005103  0.0029300        NaN        NaN -0.0026212 -0.0014744        NaN        NaN -0.0002347  0.0017427        NaN        NaN -0.0010938  0.0032699        NaN        NaN  0.0006964  0.0006106        NaN        NaN -0.0005633 -0.0005599        NaN        NaN  0.0000170 -0.0013407        NaN        NaN -0.0001361  0.0004552        NaN        NaN  0.0015135 -0.0008152        NaN        NaN -0.0009298  0.0017241        NaN        NaN -0.0030410 -0.0018516        NaN        NaN  0.0010997  0.0007548        NaN        NaN -0.0007302  0.0002636        NaN        NaN -0.0002732 -0.0002778        NaN        NaN  0.0005616  0.0003235        NaN        NaN -0.0000466 -0.0002980        NaN        NaN
53 0  0.0043519        NaN        NaN        NaN -0.0283368        NaN        NaN        NaN -0.0063903        NaN        NaN        NaN  0.0015565        NaN        NaN        NaN  0.0130330        NaN        NaN        NaN  0.0032689        NaN        NaN        NaN  0.0029647        NaN        NaN        NaN  0.0004125        NaN        NaN        NaN  0.0012227        NaN        NaN        NaN -0.0000571        NaN        NaN        NaN -0.0000648        NaN        NaN        NaN -0.0006508        NaN        NaN        NaN -0.0034886        NaN        NaN        NaN -0.0008713        NaN        NaN        NaN  0.0031764        NaN        NaN        NaN  0.0002274        NaN        NaN        NaN  0.0004389        NaN        NaN        NaN -0.0005060        NaN        NaN        NaN -0.0006576        NaN        NaN        NaN
53 1 -0.0110811 -0.0258320        NaN        NaN  0.0013426 -0.0041187        NaN        NaN -0.0050112  0.0365044        NaN        NaN  0.0041214 -0.0001869        NaN        NaN -0.0011563 -0.0008810        NaN        NaN  0.0037045  0.0023555        NaN        NaN -0.0002876  0.0003479        NaN        NaN  0.0001805 -0.0004203        NaN        NaN  0.0000306 -0.0004379        NaN        NaN  0.0001543 -0.0000637        NaN        NaN -0.0001036  0.0004465        NaN        NaN -0.0000790  0.0005658        NaN        NaN -0.0010232 -0.0067142        NaN        NaN -0.0001295  0.0005835        NaN        NaN  0.0007868  0.0045765        NaN        NaN -0.0003608  0.0002834        NaN        NaN  0.0001818  0.0000953        NaN        NaN  0.0000646  0.0001456        NaN        NaN  0.0005537  0.0008549        NaN        NaN
53 2  0.0034322 -0.0065159        NaN        NaN  0.0264722 -0.0070554        NaN        NaN  0.0048436  0.0028766        NaN        NaN -0.0012986  0.0001907        NaN        NaN -0.0126370  0.0015480        NaN        NaN -0.0016218 -0.0033153        NaN        NaN -0.0020771  0.0021420        NaN        NaN  0.0004524  0.0004373        NaN        NaN  0.0000625 -0.0018663        NaN        NaN -0.0009719 -0.0006058        NaN        NaN  0.0001166  0.0003484        NaN        NaN  0.0003090 -0.0008207        NaN        NaN  0.0016380  0.0056031        NaN        NaN  0.0003813 -0.0008663        NaN        NaN -0.0016663 -0.0014835        NaN        NaN -0.0002080  0.0016126        NaN        NaN -0.0005077 -0.0002867        NaN        NaN -0.0000657  0.0007781        NaN        NaN  0.0004136 -0.0009484        NaN        NaN
53 3  0.0348492  0.0966657        NaN        NaN  0.0018141  0.0040481        NaN        NaN -0.0354069 -0.0851715        NaN        NaN  0.0067631 -0.0008556        NaN        NaN -0.0003764 -0.0012550        NaN        NaN  0.0145999  0.0203387        NaN        NaN -0.0004859 -0.0014124        NaN        NaN  0.0002330 -0.0008070        NaN        NaN -0.0002775  0.0002400        NaN        NaN  0.0001124  0.0004775        NaN        NaN -0.0003715  0.0000575        NaN        NaN -0.0003205 -0.0000422        NaN        NaN -0.0079711 -0.0040366        NaN        NaN  0.0008614  0.0001829        NaN        NaN  0.0104462  0.0045285        NaN        NaN -0.0000938 -0.0006562        NaN        NaN -0.0000083 -0.0002565        NaN        NaN  0.0003870  0.0004130        NaN        NaN -0.0001690 -0.0010062        NaN        NaN
54 0  0.0032448        NaN        NaN        NaN -0.0016514        NaN        NaN        NaN  0.0045571        NaN        NaN        NaN  0.0013953        NaN        NaN        NaN  0.0009303        NaN        NaN        NaN  0.0010485        NaN        NaN        NaN  0.0006261        NaN        NaN        NaN -0.0019184        NaN        NaN        NaN -0.0010612        NaN        NaN        NaN  0.0005041        NaN        NaN        NaN  0.0009984        NaN        NaN        NaN  0.0009451        NaN        NaN        NaN -0.0028771        NaN        NaN        NaN -0.0002304        NaN        NaN        NaN  0.0013301        NaN        NaN        NaN -0.0005507        NaN        NaN        NaN -0.0009744        NaN        NaN        NaN  0.0005780        NaN        NaN        NaN  0.0001252        NaN        NaN        NaN
54 1  0.0011221 -0.0060024        NaN        NaN  0.0181715 -0.0111174        NaN        NaN  0.0093214  0.0015613        NaN        NaN -0.0018907  0.0017029        NaN        NaN -0.0080919  0.0014615        NaN        NaN -0.0067228  0.0002431        NaN        NaN -0.0070302  0.0026837        NaN        NaN  0.0005208 -0.0002523        NaN        NaN  0.0007027  0.0022832        NaN        NaN  0.0004655 -0.0003192        NaN        NaN -0.0002485  0.0000297        NaN        NaN -0.0006680 -0.0002921        NaN        NaN  0.0049367  0.0018199        NaN        NaN  0.0057587  0.0007463        NaN        NaN -0.0032854 -0.0008631        NaN        NaN  0.0001733 -0.0008315        NaN        NaN -0.0000733 -0.0001846        NaN        NaN  0.0003946  0.0002253        NaN        NaN  0.0004555  0.0003039        NaN        NaN
54 2 -0.0048410  0.0055443        NaN        NaN  0.0009279  0.0021188        NaN        NaN -0.0085188 -0.0731776        NaN        NaN  0.0009901  0.0012705        NaN        NaN -0.0018256 -0.0017730        NaN        NaN  0.0052284  0.0176246        NaN        NaN  0.0004048 -0.0003490        NaN        NaN  0.0019097 -0.0016624        NaN        NaN -0.0005822 -0.0013487        NaN        NaN -0.0002827  0.0002379        NaN        NaN -0.0008114  0.0007145        NaN        NaN  0.0001242  0.0003654        NaN        NaN  0.0001210 -0.0008904        NaN        NaN  0.0002179  0.0002029        NaN        NaN  0.0014591  0.0030215        NaN        NaN  0.0000786 -0.0001364        NaN        NaN  0.0011635  0.0000055        NaN        NaN  0.0000685  0.0001697        NaN        NaN -0.0001866 -0.0013768        NaN        NaN
54 3 -0.0118388 -0.0014195        NaN        NaN  0.0078250  0.0014088        NaN        NaN  0.0075828  0.0023275        NaN        NaN  0.0053364  0.0021237        NaN        NaN -0.0024715  0.0001818        NaN        NaN  0.0013677  0.0044842        NaN        NaN  0.0019306 -0.0005874        NaN        NaN -0.0004751 -0.0006226        NaN        NaN -0.0006383 -0.0015073        NaN        NaN -0.0004770  0.0008869        NaN        NaN  0.0000541 -0.0003405        NaN        NaN -0.0014002  0.0009353        NaN        NaN -0.0016448 -0.0060301        NaN        NaN  0.0000684  0.0017332        NaN        NaN  0.0009520  0.0030831        NaN        NaN  0.0007060 -0.0001842        NaN        NaN  0.0001818  0.0002383        NaN        NaN -0.0005192  0.0001844        NaN        NaN  0.0000993  0.0002215        NaN        NaN
55 0 -0.0031642        NaN        NaN        NaN -0.0121819        NaN        NaN        NaN -0.0006390        NaN        NaN        NaN  0.0029631        NaN        NaN        NaN  0.0112952        NaN        NaN        NaN  0.0027917        NaN        NaN        NaN -0.0025550        NaN        NaN        NaN -0.0006791        NaN        NaN        NaN -0.0007239        NaN        NaN        NaN  0.0001004        NaN        NaN        NaN  0.0000841        NaN        NaN        NaN  0.0001384        NaN        NaN        NaN -0.0014868        NaN        NaN        NaN -0.0035777        NaN        NaN        NaN  0.0030626        NaN        NaN        NaN -0.0000929        NaN        NaN        NaN -0.0003455        NaN        NaN        NaN  0.0003291        NaN        NaN        NaN  0.0004907        NaN        NaN        NaN
55 1 -0.0027908 -0.0429328        NaN        NaN  0.0019644 -0.0013094        NaN        NaN -0.0078863  0.0208457        NaN        NaN -0.0007500  0.0160083        NaN        NaN  0.0010058  0.0007420        NaN        NaN  0.0051616 -0.0015879        NaN        NaN  0.0000910 -0.0002798        NaN        NaN  0.0000704  0.0004015        NaN        NaN  0.0002191 -0.0000605        NaN        NaN -0.0001237 -0.0000364        NaN        NaN  0.0000576 -0.0003467        NaN        NaN -0.0000536 -0.0004194        NaN        NaN -0.0003767 -0.0100289        NaN        NaN  0.0002544  0.0001584        NaN        NaN  0.0019063  0.0014536        NaN        NaN  0.0003240 -0.0001419        NaN        NaN  0.0002632 -0.0001026        NaN        NaN -0.0000824 -0.0001406        NaN        NaN -0.0003836 -0.0007730        NaN        NaN
55 2 -0.0056960  0.0055627        NaN        NaN  0.0204539 -0.0105764        NaN        NaN  0.0021798  0.0050073        NaN        NaN  0.0026643 -0.0020203        NaN        NaN -0.0103243  0.0033751        NaN        NaN  0.0004820  0.0007237        NaN        NaN  0.0001103 -0.0046162        NaN        NaN -0.0001495 -0.0002329        NaN        NaN  0.0012865  0.0004856        NaN        NaN  0.0001836  0.0010368        NaN        NaN -0.0002443 -0.0003135        NaN        NaN -0.0014262  0.0008079        NaN        NaN -0.0023423 -0.0042704        NaN        NaN  0.0071202 -0.0000206        NaN        NaN  0.0019042  0.0001343        NaN        NaN  0.0008454 -0.0009065        NaN        NaN  0.0003516  0.0002209        NaN        NaN -0.0007665 -0.0006804        NaN        NaN -0.0002043  0.0006755        NaN        NaN
55 3  0.0341439  0.1049307        NaN        NaN  0.0009953 -0.0005169        NaN        NaN -0.0303086 -0.0379687        NaN        NaN -0.0045188 -0.0315216        NaN        NaN -0.0014440 -0.0000359        NaN        NaN  0.0170439  0.0072136        NaN        NaN  0.0000177  0.0007909        NaN        NaN -0.0008807  0.0003427        NaN        NaN  0.0003090 -0.0001315        NaN        NaN  0.0000530  0.0003206        NaN        NaN  0.0004132  0.0000564        NaN        NaN  0.0002312  0.0006598        NaN        NaN -0.0067762  0.0016193        NaN        NaN -0.0012318  0.0000306        NaN        NaN  0.0061778  0.0025126        NaN        NaN  0.0000262 -0.0000255        NaN        NaN -0.0001124  0.0002741        NaN        NaN -0.0002446  0.0002345        NaN        NaN  0.0001073  0.0009318        NaN        NaN
56 0  0.0083148        NaN        NaN        NaN  0.0014988        NaN        NaN        NaN -0.0053994        NaN        NaN        NaN -0.0009125        NaN        NaN        NaN  0.0003221        NaN        NaN        NaN  0.0006747        NaN        NaN        NaN -0.0002392        NaN        NaN        NaN  0.0002031        NaN        NaN        NaN  0.0003550        NaN        NaN        NaN -0.0000601        NaN        NaN        NaN -0.0002108        NaN        NaN        NaN -0.0001628        NaN        NaN        NaN -0.0010326        NaN        NaN        NaN -0.0004476        NaN        NaN        NaN  0.0014450        NaN        NaN        NaN  0.0000925        NaN        NaN        NaN  0.0004767        NaN        NaN        NaN -0.0000520        NaN        NaN        NaN -0.0000792        NaN        NaN        NaN
56 1 -0.0073403  0.0034499        NaN        NaN  0.0195056 -0.0020733        NaN        NaN  0.0049823  0.0033867        NaN        NaN -0.0017653 -0.0001636        NaN        NaN -0.0046286  0.0014775        NaN        NaN -0.0027992 -0.0001300        NaN        NaN  0.0033290 -0.0032678        NaN        NaN -0.0003386  0.0002551        NaN        NaN  0.0004748 -0.0008514        NaN        NaN -0.0003309  0.0008041        NaN        NaN  0.0001037 -0.0001294        NaN        NaN -0.0001605  0.0007180        NaN        NaN -0.0000395 -0.0024398        NaN        NaN  0.0052231 -0.0012487        NaN        NaN -0.0017314  0.0010747        NaN        NaN  0.0003403  0.0000152        NaN        NaN  0.0000691  0.0001382        NaN        NaN -0.0006950  0.0000729        NaN        NaN -0.0002715 -0.0001986        NaN        NaN
56 2  0.0029950  0.0164633        NaN        NaN -0.0001399 -0.0010030        NaN        NaN -0.0074583 -0.0353216        NaN        NaN -0.0010390 -0.0118682        NaN        NaN -0.0000937  0.0008707        NaN        NaN  0.0030547  0.0059300        NaN        NaN -0.0001856  0.0004406        NaN        NaN -0.0004382  0.0002408        NaN        NaN  0.0003789  0.0007265        NaN        NaN  0.0001580 -0.0000269        NaN        NaN  0.0001764 -0.0001045        NaN        NaN -0.0000714 -0.0000331        NaN        NaN -0.0017006  0.0065673        NaN        NaN -0.0005831 -0.0000219        NaN        NaN  0.0013768  0.0041545        NaN        NaN -0.0000774 -0.0000574        NaN        NaN -0.0005454  0.0000748        NaN        NaN -0.0000467  0.0000495        NaN        NaN  0.0002001  0.0011356        NaN        NaN
56 3  0.0012648  0.0004697        NaN        NaN -0.0030074  0.0062195        NaN        NaN -0.0009129 -0.0002917        NaN        NaN  0.0013940  0.0040203        NaN        NaN  0.0018339 -0.0019091        NaN        NaN  0.0025780  0.0033949        NaN        NaN -0.0006550  0.0024147        NaN        NaN  0.0002651  0.0003665        NaN        NaN  0.0001376  0.0008452        NaN        NaN -0.0000196 -0.0007538        NaN        NaN -0.0000399  0.0002237        NaN        NaN  0.0006294 -0.0005230        NaN        NaN -0.0021556 -0.0011063        NaN        NaN -0.0050006 -0.0007336        NaN        NaN  0.0020867  0.0034149        NaN        NaN -0.0003359 -0.0000242        NaN        NaN -0.0000795 -0.0001509        NaN        NaN  0.0001909  0.0002026        NaN        NaN -0.0000713 -0.0001498        NaN        NaN
57 0  0.0001201        NaN        NaN        NaN  0.0018275        NaN        NaN        NaN  0.0009970        NaN        NaN        NaN  0.0030669        NaN        NaN        NaN  0.0010604        NaN        NaN        NaN  0.0021958        NaN        NaN        NaN  0.0017588        NaN        NaN        NaN  0.0005332        NaN        NaN        NaN  0.0002026        NaN        NaN        NaN  0.0001339        NaN        NaN        NaN -0.0000823        NaN        NaN        NaN -0.0000201        NaN        NaN        NaN -0.0027979        NaN        NaN        NaN  0.0027653        NaN        NaN        NaN  0.0026169        NaN        NaN        NaN -0.0000181        NaN        NaN        NaN  0.0002049        NaN        NaN        NaN -0.0000322        NaN        NaN        NaN -0.0003245        NaN        NaN        NaN
57 1  0.0029846 -0.0419601        NaN        NaN -0.0005689  0.0013245        NaN        NaN -0.0068963 -0.0040888        NaN        NaN  0.0012409  0.0103558        NaN        NaN -0.0002068 -0.0016183        NaN        NaN  0.0016921  0.0095690        NaN        NaN -0.0002899  0.0001946        NaN        NaN  0.0011315 -0.0006287        NaN        NaN  0.0000309 -0.0001330        NaN        NaN -0.0000350 -0.0000513        NaN        NaN -0.0004040  0.0003573        NaN        NaN -0.0001654  0.0002295        NaN        NaN  0.0006056 -0.0026955        NaN        NaN -0.0002845  0.0001477        NaN        NaN -0.0002763  0.0074145        NaN        NaN -0.0001050  0.0001472        NaN        NaN  0.0002369  0.0000400        NaN        NaN -0.0000448  0.0000571        NaN        NaN  0.0002902  0.0005449        NaN        NaN
57 2  0.0068627 -0.0043002        NaN        NaN  0.0070129  0.0033177        NaN        NaN  0.0026613  0.0038269        NaN        NaN  0.0018812  0.0008720        NaN        NaN -0.0037202 -0.0005212        NaN        NaN  0.0017411 -0.0008625        NaN        NaN -0.0009807  0.0018586        NaN        NaN  0.0001488  0.0003540        NaN        NaN  0.0000652 -0.0016173        NaN        NaN -0.0002075 -0.0001760        NaN        NaN  0.0000703  0.0001810        NaN        NaN  0.0003943  0.0000053        NaN        NaN -0.0004884  0.0012369        NaN        NaN -0.0032947 -0.0009858        NaN        NaN  0.0005147  0.0006002        NaN        NaN -0.0002903  0.0007368        NaN        NaN -0.0002331 -0.0001509        NaN        NaN  0.0001913  0.0006983        NaN        NaN -0.0000019 -0.0004153        NaN        NaN
57 3  0.0173311  0.0598574        NaN        NaN -0.0010455 -0.0015144        NaN        NaN -0.0121358  0.0120056        NaN        NaN -0.0001002 -0.0174054        NaN        NaN  0.0007099 -0.0000900        NaN        NaN  0.0037203 -0.0146969        NaN        NaN -0.0000976 -0.0006660        NaN        NaN -0.0001554 -0.0000722        NaN        NaN -0.0004606 -0.0000176        NaN        NaN  0.0000494  0.0001949        NaN        NaN -0.0000036 -0.0000842        NaN        NaN -0.0000685 -0.0000164        NaN        NaN -0.0021045  0.0036731        NaN        NaN  0.0009697  0.0003590        NaN        NaN  0.0027190 -0.0121140        NaN        NaN -0.0000776 -0.0002844        NaN        NaN -0.0000739 -0.0001146        NaN        NaN  0.0002381  0.0001634        NaN        NaN -0.0001046 -0.0007577        NaN        NaN
58 0  0.0084328        NaN        NaN        NaN  0.0013218        NaN        NaN        NaN -0.0069629        NaN        NaN        NaN -0.0006721        NaN        NaN        NaN -0.0000273        NaN        NaN        NaN  0.0016698        NaN        NaN        NaN  0.0002624        NaN        NaN        NaN -0.0008204        NaN        NaN        NaN -0.0005081        NaN        NaN        NaN  0.0001576        NaN        NaN        NaN  0.0004587        NaN        NaN        NaN  0.0003570        NaN        NaN        NaN -0.0009900        NaN        NaN        NaN -0.0004780        NaN        NaN        NaN  0.0005880        NaN        NaN        NaN -0.0001784        NaN        NaN        NaN -0.0004290        NaN        NaN        NaN  0.0002084        NaN        NaN        NaN  0.0000314        NaN        NaN        NaN
58 1 -0.0023861 -0.0035949        NaN        NaN  0.0182851 -0.0131766        NaN        NaN  0.0086355 -0.0015316        NaN        NaN  0.0009714  0.0006786        NaN        NaN -0.0051902  0.0025030        NaN        NaN -0.0033264  0.0008095        NaN        NaN -0.0029479  0.0006224        NaN        NaN  0.0003791 -0.0000592        NaN        NaN -0.0002263  0.0010067        NaN        NaN  0.0002892  0.0000405        NaN        NaN -0.0000973  0.0000219        NaN        NaN -0.0001587 -0.0000615        NaN        NaN  0.0021813  0.0003701        NaN        NaN  0.0048554  0.0006996        NaN        NaN -0.0013857 -0.0000674        NaN        NaN  0.0000818 -0.0003620        NaN        NaN -0.0000429 -0.0000613        NaN        NaN  0.0002019  0.0001273        NaN        NaN  0.0001402  0.0001434        NaN        NaN
58 2 -0.0018585 -0.0012899        NaN        NaN -0.0001171 -0.0016412        NaN        NaN -0.0057532 -0.0166328        NaN        NaN -0.0003649 -0.0038809        NaN        NaN -0.0004030  0.0005747        NaN        NaN  0.0027589 -0.0038398        NaN        NaN  0.0003265  0.0000066        NaN        NaN  0.0010496 -0.0005062        NaN        NaN -0.0004029 -0.0006767        NaN        NaN -0.0001785 -0.0001904        NaN        NaN -0.0004025  0.0002947        NaN        NaN  0.0000718 -0.0001109        NaN        NaN -0.0014570  0.0049031        NaN        NaN  0.0001924  0.0004530        NaN        NaN  0.0025990 -0.0029532        NaN        NaN  0.0000384  0.0001485        NaN        NaN  0.0005089  0.0000049        NaN        NaN  0.0000130 -0.0001441        NaN        NaN -0.0000382 -0.0007467        NaN        NaN
58 3 -0.0078705  0.0006153        NaN        NaN -0.0026906  0.0016766        NaN        NaN -0.0017156  0.0005888        NaN        NaN  0.0045086  0.0032987        NaN        NaN  0.0020189 -0.0006078        NaN        NaN  0.0035308  0.0045191        NaN        NaN  0.0007609 -0.0003793        NaN        NaN -0.0003813 -0.0003538        NaN        NaN  0.0002326 -0.0000180        NaN        NaN -0.0000607  0.0006796        NaN        NaN  0.0000330 -0.0001680        NaN        NaN -0.0006949  0.0006220        NaN        NaN -0.0022557 -0.0057238        NaN        NaN -0.0012513  0.0011710        NaN        NaN  0.0024154  0.0043255        NaN        NaN  0.0002239 -0.0002971        NaN        NaN  0.0000956  0.0001459        NaN        NaN -0.0001579  0.0002951        NaN        NaN  0.0001003  0.0000881        NaN        NaN
59 0 -0.0025248        NaN        NaN        NaN  0.0118930        NaN        NaN        NaN  0.0056774        NaN        NaN        NaN  0.0028021        NaN        NaN        NaN -0.0005660        NaN        NaN        NaN  0.0011345        NaN        NaN        NaN -0.0006059        NaN        NaN        NaN -0.0002418        NaN        NaN        NaN -0.0007874        NaN        NaN        NaN -0.0001611        NaN        NaN        NaN  0.0000293        NaN        NaN        NaN  0.0000860        NaN        NaN        NaN -0.0006135        NaN        NaN        NaN -0.0004173        NaN        NaN        NaN  0.0014296        NaN        NaN        NaN  0.0000134        NaN        NaN        NaN -0.0001589        NaN        NaN        NaN  0.0000791        NaN        NaN        NaN  0.0001826        NaN        NaN        NaN
59 1  0.0045240 -0.0342304        NaN        NaN  0.0000027  0.0047870        NaN        NaN -0.0053235 -0.0267288        NaN        NaN -0.0021142  0.0162646        NaN        NaN  0.0010931 -0.0009474        NaN        NaN  0.0016350  0.0081903        NaN        NaN -0.0000208 -0.0003399        NaN        NaN  0.0008546 -0.0000848        NaN        NaN  0.0000797  0.0001531        NaN        NaN -0.0000813 -0.0000598        NaN        NaN -0.0002305 -0.0000685        NaN        NaN -0.0000491 -0.0003152        NaN        NaN  0.0008786 -0.0031936        NaN        NaN  0.0000541 -0.0004250        NaN        NaN -0.0002082  0.0033618        NaN        NaN  0.0002062 -0.0000111        NaN        NaN  0.0001519 -0.0000600        NaN        NaN -0.0000980 -0.0001402        NaN        NaN -0.0001618 -0.0003774        NaN        NaN
59 2 -0.0066089  0.0118136        NaN        NaN  0.0001848 -0.0022624        NaN        NaN -0.0001661  0.0027701        NaN        NaN  0.0025469 -0.0004175        NaN        NaN -0.0011307  0.0007825        NaN        NaN  0.0011569  0.0016013        NaN        NaN -0.0003272 -0.0023876        NaN        NaN -0.0000365 -0.0000756        NaN        NaN  0.0004624 -0.0004420        NaN        NaN  0.0007011  0.0008065        NaN        NaN -0.0001379 -0.0001855        NaN        NaN -0.0000285  0.0008359        NaN        NaN -0.0020714 -0.0032567        NaN        NaN  0.0030394 -0.0011965        NaN        NaN  0.0020817  0.0006157        NaN        NaN -0.0000525 -0.0004531        NaN        NaN  0.0001239  0.0001076        NaN        NaN  0.0001983 -0.0000414        NaN        NaN  0.0000223  0.0002335        NaN        NaN
