# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2026
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
50 1  0.0038775 -0.0011789        NaN        NaN  0.0062157  0.0005880        NaN        NaN -0.0003619 -0.0019045        NaN        NaN -0.0032951  0.0004326        NaN        NaN -0.0051937 -0.0019925        NaN        NaN -0.0038404  0.0004399        NaN        NaN -0.0097834  0.0061691        NaN        NaN  0.0007008 -0.0004239        NaN        NaN  0.0000503  0.0026469        NaN        NaN  0.0007978 -0.0013493        NaN        NaN -0.0004949 -0.0001104        NaN        NaN -0.0002524 -0.0009499        NaN        NaN  0.0045972  0.0047579        NaN        NaN  0.0038991  0.0007062        NaN        NaN -0.0022209 -0.0023584        NaN        NaN -0.0002691 -0.0010459        NaN        NaN -0.0002118 -0.0004808        NaN        NaN  0.0013134  0.0000237        NaN        NaN  0.0008955  0.0005115        NaN        NaN
50 2 -0.0105476 -0.0463493        NaN        NaN  0.0024484  0.0072164        NaN        NaN  0.0005766 -0.0849798        NaN        NaN  0.0042042  0.0336484        NaN        NaN -0.0022148 -0.0030520        NaN        NaN  0.0006446  0.0330502        NaN        NaN  0.0002797 -0.0006612        NaN        NaN  0.0025507 -0.0022791        NaN        NaN -0.0002008 -0.0014295        NaN        NaN -0.0004805  0.0003384        NaN        NaN -0.0011158  0.0008314        NaN        NaN -0.0000599  0.0003204        NaN        NaN  0.0040866 -0.0100492        NaN        NaN  0.0001065 -0.0005604        NaN        NaN -0.0025491  0.0117169        NaN        NaN  0.0001831 -0.0002472        NaN        NaN  0.0018936 -0.0001290        NaN        NaN  0.0000368  0.0001540        NaN        NaN -0.0003789 -0.0023088        NaN        NaN
50 3 -0.0027689 -0.0048632        NaN        NaN  0.0134935  0.0001532        NaN        NaN  0.0079818  0.0042091        NaN        NaN  0.0017611 -0.0014874        NaN        NaN -0.0070552  0.0027307        NaN        NaN -0.0019690 -0.0004857        NaN        NaN  0.0021526 -0.0019311        NaN        NaN -0.0004613 -0.0006192        NaN        NaN -0.0013105 -0.0025613        NaN        NaN -0.0003977  0.0013109        NaN        NaN  0.0000648 -0.0005667        NaN        NaN -0.0017704  0.0013248        NaN        NaN  0.0004868 -0.0025201        NaN        NaN  0.0023025  0.0013622        NaN        NaN -0.0016724 -0.0013839        NaN        NaN  0.0010892 -0.0000917        NaN        NaN  0.0003362  0.0002798        NaN        NaN -0.0007758 -0.0001281        NaN        NaN  0.0000225  0.0004253        NaN        NaN
51 0 -0.0006604        NaN        NaN        NaN -0.0424629        NaN        NaN        NaN -0.0092419        NaN        NaN        NaN  0.0005624        NaN        NaN        NaN  0.0174013        NaN        NaN        NaN  0.0036706        NaN        NaN        NaN -0.0048835        NaN        NaN        NaN -0.0007014        NaN        NaN        NaN -0.0000863        NaN        NaN        NaN  0.0003595        NaN        NaN        NaN  0.0000902        NaN        NaN        NaN  0.0003200        NaN        NaN        NaN -0.0012921        NaN        NaN        NaN -0.0094617        NaN        NaN        NaN  0.0027627        NaN        NaN        NaN -0.0003539        NaN        NaN        NaN -0.0006149        NaN        NaN        NaN  0.0007435        NaN        NaN        NaN  0.0008946        NaN        NaN        NaN
51 1 -0.0074298 -0.0092260        NaN        NaN  0.0026091 -0.0045039        NaN        NaN -0.0031395  0.0412886        NaN        NaN  0.0024780  0.0035182        NaN        NaN  0.0005721  0.0016602        NaN        NaN  0.0060442 -0.0067868        NaN        NaN  0.0002907 -0.0002327        NaN        NaN -0.0013823  0.0008301        NaN        NaN  0.0003420 -0.0002758        NaN        NaN -0.0002032  0.0000962        NaN        NaN  0.0005843 -0.0006817        NaN        NaN -0.0000203 -0.0004497        NaN        NaN -0.0012600 -0.0126668        NaN        NaN -0.0000641  0.0003079        NaN        NaN  0.0023253 -0.0030053        NaN        NaN  0.0005052 -0.0004048        NaN        NaN  0.0002117 -0.0001576        NaN        NaN -0.0000703 -0.0000783        NaN        NaN -0.0007642 -0.0012020        NaN        NaN
51 2  0.0021929 -0.0046418        NaN        NaN  0.0343397 -0.0157010        NaN        NaN  0.0057164  0.0028286        NaN        NaN -0.0036804 -0.0053249        NaN        NaN -0.0133853  0.0052768        NaN        NaN -0.0064032 -0.0025819        NaN        NaN  0.0017613 -0.0061333        NaN        NaN -0.0005818 -0.0002982        NaN        NaN  0.0006210  0.0010297        NaN        NaN -0.0003761  0.0006294        NaN        NaN -0.0002532 -0.0004094        NaN        NaN -0.0023787  0.0004409        NaN        NaN  0.0016309 -0.0021732        NaN        NaN  0.0112999  0.0016672        NaN        NaN -0.0030009 -0.0029268        NaN        NaN  0.0016522 -0.0014577        NaN        NaN  0.0007342  0.0002710        NaN        NaN -0.0016231 -0.0017477        NaN        NaN -0.0007845  0.0012756        NaN        NaN
51 3  0.0221756  0.0638648        NaN        NaN  0.0036694  0.0052506        NaN        NaN -0.0299882 -0.1000828        NaN        NaN  0.0035107  0.0025087        NaN        NaN -0.0023207 -0.0009084        NaN        NaN  0.0178191  0.0408738        NaN        NaN  0.0001015  0.0009164        NaN        NaN -0.0003284  0.0000759        NaN        NaN  0.0005408  0.0002644        NaN        NaN  0.0000374  0.0002203        NaN        NaN  0.0002014  0.0002956        NaN        NaN  0.0003411  0.0006598        NaN        NaN -0.0082209 -0.0073059        NaN        NaN -0.0015377 -0.0005786        NaN        NaN  0.0093950  0.0243643        NaN        NaN  0.0000591  0.0002067        NaN        NaN -0.0001476  0.0003505        NaN        NaN -0.0003646  0.0001581        NaN        NaN  0.0001395  0.0016169        NaN        NaN
52 0 -0.0074992        NaN        NaN        NaN -0.0013634        NaN        NaN        NaN  0.0129807        NaN        NaN        NaN  0.0017828        NaN        NaN        NaN  0.0006943        NaN        NaN        NaN -0.0023989        NaN        NaN        NaN -0.0004242        NaN        NaN        NaN -0.0004356        NaN        NaN        NaN  0.0004420        NaN        NaN        NaN -0.0000802        NaN        NaN        NaN -0.0002162        NaN        NaN        NaN -0.0002506        NaN        NaN        NaN -0.0012739        NaN        NaN        NaN -0.0003275        NaN        NaN        NaN  0.0011326        NaN        NaN        NaN  0.0001052        NaN        NaN        NaN  0.0007886        NaN        NaN        NaN -0.0000306        NaN        NaN        NaN -0.0000926        NaN        NaN        NaN
52 1 -0.0006904 -0.0053151        NaN        NaN  0.0146708  0.0020407        NaN        NaN  0.0014273  0.0022727        NaN        NaN -0.0051434 -0.0014657        NaN        NaN -0.0040857  0.0008911        NaN        NaN -0.0038142 -0.0024257        NaN        NaN  0.0062741 -0.0041447        NaN        NaN -0.0006891  0.0001212        NaN        NaN  0.0013944 -0.0002435        NaN        NaN -0.0011609  0.0010495        NaN        NaN  0.0003986  0.0000783        NaN        NaN -0.0005966  0.0007549        NaN        NaN  0.0020682 -0.0010841        NaN        NaN  0.0025375 -0.0006157        NaN        NaN -0.0037878 -0.0001231        NaN        NaN  0.0006867  0.0000971        NaN        NaN  0.0002177  0.0003683        NaN        NaN -0.0015998  0.0000890        NaN        NaN -0.0005846 -0.0003489        NaN        NaN
52 2 -0.0073240 -0.0013948        NaN        NaN  0.0023335  0.0053649        NaN        NaN -0.0069827 -0.0903781        NaN        NaN  0.0015545  0.0058157        NaN        NaN -0.0012278 -0.0016211        NaN        NaN  0.0031972  0.0328902        NaN        NaN -0.0002826  0.0001015        NaN        NaN -0.0002607 -0.0002142        NaN        NaN  0.0006322  0.0010751        NaN        NaN  0.0003622  0.0002290        NaN        NaN  0.0001857 -0.0000993        NaN        NaN -0.0000834  0.0001761        NaN        NaN  0.0005134 -0.0009688        NaN        NaN -0.0003061 -0.0009062        NaN        NaN -0.0012270  0.0145348        NaN        NaN -0.0001460 -0.0001590        NaN        NaN -0.0009368  0.0001242        NaN        NaN -0.0000475  0.0002382        NaN        NaN  0.0002797  0.0020767        NaN        NaN
52 3 -0.0081043  0.0031083        NaN        NaN  0.0052390  0.0050790        NaN        NaN  0.0056876  0.0029479        NaN        NaN  0.0005177  0.0027326        NaN        NaN -0.0025215 -0.0015533        NaN        NaN -0.0002980  0.0014796        NaN        NaN -0.0009705  0.0032457        NaN        NaN  0.0007037  0.0006236        NaN        NaN -0.0005542 -0.0005645        NaN        NaN  0.0000245 -0.0013508        NaN        NaN -0.0001309  0.0004226        NaN        NaN  0.0014953 -0.0008571        NaN        NaN -0.0009060  0.0018611        NaN        NaN -0.0030099 -0.0017552        NaN        NaN  0.0010521  0.0006066        NaN        NaN -0.0007265  0.0003329        NaN        NaN -0.0002826 -0.0002898        NaN        NaN  0.0005938  0.0003094        NaN        NaN -0.0000596 -0.0003256        NaN        NaN
53 0  0.0050035        NaN        NaN        NaN -0.0283183        NaN        NaN        NaN -0.0064947        NaN        NaN        NaN  0.0016503        NaN        NaN        NaN  0.0129818        NaN        NaN        NaN  0.0031319        NaN        NaN        NaN  0.0027758        NaN        NaN        NaN  0.0003515        NaN        NaN        NaN  0.0012851        NaN        NaN        NaN -0.0000823        NaN        NaN        NaN -0.0000449        NaN        NaN        NaN -0.0007042        NaN        NaN        NaN -0.0032642        NaN        NaN        NaN -0.0008036        NaN        NaN        NaN  0.0030135        NaN        NaN        NaN  0.0002445        NaN        NaN        NaN  0.0004329        NaN        NaN        NaN -0.0005426        NaN        NaN        NaN -0.0006471        NaN        NaN        NaN
53 1 -0.0102354 -0.0259975        NaN        NaN  0.0013837 -0.0042090        NaN        NaN -0.0058525  0.0366217        NaN        NaN  0.0039134 -0.0001529        NaN        NaN -0.0011672 -0.0008571        NaN        NaN  0.0037137  0.0023280        NaN        NaN -0.0002771  0.0003394        NaN        NaN  0.0002028 -0.0004234        NaN        NaN  0.0000460 -0.0004120        NaN        NaN  0.0001678 -0.0000563        NaN        NaN -0.0001058  0.0004587        NaN        NaN -0.0000629  0.0005411        NaN        NaN -0.0008049 -0.0066922        NaN        NaN -0.0000999  0.0006295        NaN        NaN  0.0005742  0.0045903        NaN        NaN -0.0003823  0.0003083        NaN        NaN  0.0001871  0.0000846        NaN        NaN  0.0000817  0.0001370        NaN        NaN  0.0005607  0.0008688        NaN        NaN
53 2  0.0021588 -0.0061670        NaN        NaN  0.0265059 -0.0072293        NaN        NaN  0.0047983  0.0031507        NaN        NaN -0.0014839  0.0003836        NaN        NaN -0.0126489  0.0016407        NaN        NaN -0.0016446 -0.0032517        NaN        NaN -0.0017921  0.0020178        NaN        NaN  0.0005042  0.0004171        NaN        NaN  0.0000516 -0.0018016        NaN        NaN -0.0009264 -0.0005937        NaN        NaN  0.0001068  0.0003404        NaN        NaN  0.0003271 -0.0008287        NaN        NaN  0.0017226  0.0053804        NaN        NaN  0.0004205 -0.0008753        NaN        NaN -0.0017551 -0.0013166        NaN        NaN -0.0001837  0.0016059        NaN        NaN -0.0005276 -0.0002569        NaN        NaN -0.0000402  0.0007648        NaN        NaN  0.0003828 -0.0008954        NaN        NaN
53 3  0.0346695  0.0972538        NaN        NaN  0.0016570  0.0041995        NaN        NaN -0.0351791 -0.0855118        NaN        NaN  0.0066829 -0.0008481        NaN        NaN -0.0004369 -0.0012421        NaN        NaN  0.0144451  0.0203855        NaN        NaN -0.0004827 -0.0013978        NaN        NaN  0.0002334 -0.0008306        NaN        NaN -0.0002763  0.0001608        NaN        NaN  0.0001084  0.0004719        NaN        NaN -0.0003549  0.0000596        NaN        NaN -0.0002943 -0.0000289        NaN        NaN -0.0077757 -0.0040959        NaN        NaN  0.0008532  0.0001572        NaN        NaN  0.0102791  0.0045938        NaN        NaN -0.0001090 -0.0006419        NaN        NaN -0.0000216 -0.0002321        NaN        NaN  0.0003801  0.0004131        NaN        NaN -0.0001757 -0.0010075        NaN        NaN
54 0  0.0034032        NaN        NaN        NaN -0.0016334        NaN        NaN        NaN  0.0054557        NaN        NaN        NaN  0.0009801        NaN        NaN        NaN  0.0009678        NaN        NaN        NaN  0.0004211        NaN        NaN        NaN  0.0006596        NaN        NaN        NaN -0.0018740        NaN        NaN        NaN -0.0010681        NaN        NaN        NaN  0.0004969        NaN        NaN        NaN  0.0009865        NaN        NaN        NaN  0.0009391        NaN        NaN        NaN -0.0029739        NaN        NaN        NaN -0.0003265        NaN        NaN        NaN  0.0013483        NaN        NaN        NaN -0.0005639        NaN        NaN        NaN -0.0009744        NaN        NaN        NaN  0.0005913        NaN        NaN        NaN  0.0001140        NaN        NaN        NaN
54 1 -0.0008932 -0.0054800        NaN        NaN  0.0180522 -0.0113191        NaN        NaN  0.0096043  0.0017225        NaN        NaN -0.0020820  0.0019448        NaN        NaN -0.0079203  0.0014793        NaN        NaN -0.0068358  0.0004270        NaN        NaN -0.0071100  0.0030429        NaN        NaN  0.0005012 -0.0002446        NaN        NaN  0.0007782  0.0022435        NaN        NaN  0.0004353 -0.0003956        NaN        NaN -0.0002497  0.0000341        NaN        NaN -0.0006952 -0.0003125        NaN        NaN  0.0050961  0.0019329        NaN        NaN  0.0058218  0.0007462        NaN        NaN -0.0034966 -0.0008909        NaN        NaN  0.0001722 -0.0008123        NaN        NaN -0.0000776 -0.0001979        NaN        NaN  0.0003840  0.0001782        NaN        NaN  0.0003576  0.0002505        NaN        NaN
54 2 -0.0049182  0.0056237        NaN        NaN  0.0008726  0.0021567        NaN        NaN -0.0091743 -0.0728477        NaN        NaN  0.0011064  0.0007951        NaN        NaN -0.0018283 -0.0017725        NaN        NaN  0.0054954  0.0170430        NaN        NaN  0.0004162 -0.0003856        NaN        NaN  0.0019136 -0.0016993        NaN        NaN -0.0005864 -0.0012918        NaN        NaN -0.0002879  0.0002513        NaN        NaN -0.0008194  0.0007123        NaN        NaN  0.0001152  0.0003504        NaN        NaN  0.0000776 -0.0006228        NaN        NaN  0.0002397  0.0002065        NaN        NaN  0.0014855  0.0028095        NaN        NaN  0.0000722 -0.0001574        NaN        NaN  0.0011614  0.0000041        NaN        NaN  0.0000722  0.0001695        NaN        NaN -0.0001665 -0.0014017        NaN        NaN
54 3 -0.0118811 -0.0019698        NaN        NaN  0.0078502  0.0014414        NaN        NaN  0.0077104  0.0025929        NaN        NaN  0.0051731  0.0021075        NaN        NaN -0.0024856  0.0003114        NaN        NaN  0.0011585  0.0042548        NaN        NaN  0.0018364 -0.0006085        NaN        NaN -0.0004835 -0.0006212        NaN        NaN -0.0006588 -0.0014167        NaN        NaN -0.0004949  0.0009135        NaN        NaN  0.0000458 -0.0003150        NaN        NaN -0.0013981  0.0009594        NaN        NaN -0.0014763 -0.0059688        NaN        NaN -0.0000200  0.0017076        NaN        NaN  0.0007850  0.0030109        NaN        NaN  0.0007207 -0.0002416        NaN        NaN  0.0001865  0.0002361        NaN        NaN -0.0005561  0.0001960        NaN        NaN  0.0001069  0.0002406        NaN        NaN
55 0 -0.0025281        NaN        NaN        NaN -0.0123608        NaN        NaN        NaN -0.0007770        NaN        NaN        NaN  0.0027633        NaN        NaN        NaN  0.0114296        NaN        NaN        NaN  0.0028696        NaN        NaN        NaN -0.0024118        NaN        NaN        NaN -0.0006375        NaN        NaN        NaN -0.0007383        NaN        NaN        NaN  0.0001253        NaN        NaN        NaN  0.0000710        NaN        NaN        NaN  0.0001795        NaN        NaN        NaN -0.0015704        NaN        NaN        NaN -0.0035798        NaN        NaN        NaN  0.0030328        NaN        NaN        NaN -0.0001164        NaN        NaN        NaN -0.0003461        NaN        NaN        NaN  0.0003654        NaN        NaN        NaN  0.0004849        NaN        NaN        NaN
55 1 -0.0020389 -0.0428804        NaN        NaN  0.0018744 -0.0013874        NaN        NaN -0.0084235  0.0208491        NaN        NaN -0.0007965  0.0159846        NaN        NaN  0.0009449  0.0007475        NaN        NaN  0.0051906 -0.0015598        NaN        NaN  0.0000986 -0.0002874        NaN        NaN  0.0000270  0.0004124        NaN        NaN  0.0001762 -0.0000301        NaN        NaN -0.0001582 -0.0000474        NaN        NaN  0.0000683 -0.0003563        NaN        NaN -0.0000867 -0.0004147        NaN        NaN -0.0003624 -0.0099949        NaN        NaN  0.0002271  0.0001738        NaN        NaN  0.0017650  0.0014210        NaN        NaN  0.0003645 -0.0001558        NaN        NaN  0.0002601 -0.0000985        NaN        NaN -0.0001195 -0.0001491        NaN        NaN -0.0003900 -0.0007857        NaN        NaN
55 2 -0.0053434  0.0055428        NaN        NaN  0.0202792 -0.0106890        NaN        NaN  0.0021836  0.0051789        NaN        NaN  0.0026956 -0.0019727        NaN        NaN -0.0104041  0.0033783        NaN        NaN  0.0003839  0.0007354        NaN        NaN -0.0001037 -0.0045032        NaN        NaN -0.0002017 -0.0002373        NaN        NaN  0.0012706  0.0004183        NaN        NaN  0.0001549  0.0010404        NaN        NaN -0.0002349 -0.0003031        NaN        NaN -0.0014314  0.0008354        NaN        NaN -0.0023902 -0.0043601        NaN        NaN  0.0071123 -0.0000052        NaN        NaN  0.0020098  0.0002036        NaN        NaN  0.0008211 -0.0009172        NaN        NaN  0.0003698  0.0001994        NaN        NaN -0.0007796 -0.0006539        NaN        NaN -0.0001741  0.0006380        NaN        NaN
55 3  0.0341090  0.1051454        NaN        NaN  0.0007970 -0.0003927        NaN        NaN -0.0301047 -0.0382762        NaN        NaN -0.0046601 -0.0317704        NaN        NaN -0.0014114 -0.0000343        NaN        NaN  0.0168714  0.0070606        NaN        NaN  0.0000121  0.0008189        NaN        NaN -0.0008979  0.0003520        NaN        NaN  0.0003130 -0.0001136        NaN        NaN  0.0000495  0.0003208        NaN        NaN  0.0003998  0.0000571        NaN        NaN  0.0002012  0.0006569        NaN        NaN -0.0066890  0.0016964        NaN        NaN -0.0011532 -0.0000716        NaN        NaN  0.0061153  0.0024238        NaN        NaN  0.0000399 -0.0000396        NaN        NaN -0.0001025  0.0002628        NaN        NaN -0.0002418  0.0002399        NaN        NaN  0.0001131  0.0009331        NaN        NaN
56 0  0.0080761        NaN        NaN        NaN  0.0014884        NaN        NaN        NaN -0.0046197        NaN        NaN        NaN -0.0008878        NaN        NaN        NaN  0.0003038        NaN        NaN        NaN  0.0005708        NaN        NaN        NaN -0.0002502        NaN        NaN        NaN  0.0001688        NaN        NaN        NaN  0.0003504        NaN        NaN        NaN -0.0000719        NaN        NaN        NaN -0.0002055        NaN        NaN        NaN -0.0001696        NaN        NaN        NaN -0.0009862        NaN        NaN        NaN -0.0004870        NaN        NaN        NaN  0.0012986        NaN        NaN        NaN  0.0001138        NaN        NaN        NaN  0.0004796        NaN        NaN        NaN -0.0000780        NaN        NaN        NaN -0.0000692        NaN        NaN        NaN
56 1 -0.0070629  0.0030145        NaN        NaN  0.0193594 -0.0023155        NaN        NaN  0.0051619  0.0036535        NaN        NaN -0.0018477 -0.0001252        NaN        NaN -0.0046510  0.0014928        NaN        NaN -0.0030691 -0.0001525        NaN        NaN  0.0033199 -0.0035073        NaN        NaN -0.0003144  0.0002382        NaN        NaN  0.0004522 -0.0008500        NaN        NaN -0.0003028  0.0008190        NaN        NaN  0.0001015 -0.0001351        NaN        NaN -0.0001497  0.0007044        NaN        NaN  0.0000390 -0.0026186        NaN        NaN  0.0052113 -0.0011890        NaN        NaN -0.0017741  0.0011361        NaN        NaN  0.0003472  0.0000310        NaN        NaN  0.0000696  0.0001496        NaN        NaN -0.0006992  0.0000741        NaN        NaN -0.0001947 -0.0001650        NaN        NaN
56 2  0.0031924  0.0162049        NaN        NaN -0.0001126 -0.0010562        NaN        NaN -0.0078647 -0.0348955        NaN        NaN -0.0010663 -0.0119340        NaN        NaN -0.0000584  0.0008529        NaN        NaN  0.0031130  0.0057136        NaN        NaN -0.0001779  0.0004732        NaN        NaN -0.0004383  0.0002576        NaN        NaN  0.0003978  0.0007094        NaN        NaN  0.0001721 -0.0000470        NaN        NaN  0.0001779 -0.0000998        NaN        NaN -0.0000561 -0.0000391        NaN        NaN -0.0016957  0.0066979        NaN        NaN -0.0005573 -0.0000309        NaN        NaN  0.0014536  0.0039522        NaN        NaN -0.0000885 -0.0000363        NaN        NaN -0.0005436  0.0000752        NaN        NaN -0.0000359  0.0000385        NaN        NaN  0.0001895  0.0011527        NaN        NaN
56 3  0.0013300  0.0003612        NaN        NaN -0.0030328  0.0062606        NaN        NaN -0.0008674 -0.0002405        NaN        NaN  0.0012407  0.0041197        NaN        NaN  0.0018620 -0.0019799        NaN        NaN  0.0023624  0.0034299        NaN        NaN -0.0005877  0.0023961        NaN        NaN  0.0002765  0.0003725        NaN        NaN  0.0001530  0.0008219        NaN        NaN -0.0000177 -0.0007607        NaN        NaN -0.0000387  0.0002091        NaN        NaN  0.0006162 -0.0005419        NaN        NaN -0.0020036 -0.0011290        NaN        NaN -0.0050198 -0.0006498        NaN        NaN  0.0018816  0.0034822        NaN        NaN -0.0003303  0.0000128        NaN        NaN -0.0000847 -0.0001552        NaN        NaN  0.0002021  0.0001945        NaN        NaN -0.0000747 -0.0001609        NaN        NaN
57 0  0.0002697        NaN        NaN        NaN  0.0016785        NaN        NaN        NaN  0.0008133        NaN        NaN        NaN  0.0031478        NaN        NaN        NaN  0.0010888        NaN        NaN        NaN  0.0021911        NaN        NaN        NaN  0.0016471        NaN        NaN        NaN  0.0005008        NaN        NaN        NaN  0.0002285        NaN        NaN        NaN  0.0001196        NaN        NaN        NaN -0.0000730        NaN        NaN        NaN -0.0000493        NaN        NaN        NaN -0.0026852        NaN        NaN        NaN  0.0028287        NaN        NaN        NaN  0.0025353        NaN        NaN        NaN -0.0000038        NaN        NaN        NaN  0.0002033        NaN        NaN        NaN -0.0000568        NaN        NaN        NaN -0.0003307        NaN        NaN        NaN
57 1  0.0035128 -0.0421059        NaN        NaN -0.0005340  0.0013759        NaN        NaN -0.0070743 -0.0041695        NaN        NaN  0.0012303  0.0103328        NaN        NaN -0.0002180 -0.0016225        NaN        NaN  0.0018103  0.0095069        NaN        NaN -0.0002758  0.0001865        NaN        NaN  0.0011478 -0.0006461        NaN        NaN  0.0000504 -0.0001207        NaN        NaN -0.0000372 -0.0000501        NaN        NaN -0.0004061  0.0003658        NaN        NaN -0.0001676  0.0002143        NaN        NaN  0.0005604 -0.0025815        NaN        NaN -0.0002281  0.0001552        NaN        NaN -0.0002486  0.0073323        NaN        NaN -0.0001116  0.0001620        NaN        NaN  0.0002392  0.0000374        NaN        NaN -0.0000424  0.0000483        NaN        NaN  0.0002916  0.0005508        NaN        NaN
57 2  0.0069037 -0.0044024        NaN        NaN  0.0068839  0.0033616        NaN        NaN  0.0029740  0.0037063        NaN        NaN  0.0018662  0.0009212        NaN        NaN -0.0036887 -0.0005041        NaN        NaN  0.0018113 -0.0007780        NaN        NaN -0.0008269  0.0018037        NaN        NaN  0.0001756  0.0003546        NaN        NaN  0.0000810 -0.0015819        NaN        NaN -0.0001789 -0.0001716        NaN        NaN  0.0000669  0.0001771        NaN        NaN  0.0004088 -0.0000002        NaN        NaN -0.0005424  0.0011650        NaN        NaN -0.0032507 -0.0009903        NaN        NaN  0.0005037  0.0006516        NaN        NaN -0.0002838  0.0007333        NaN        NaN -0.0002437 -0.0001371        NaN        NaN  0.0002064  0.0006909        NaN        NaN -0.0000238 -0.0003889        NaN        NaN
57 3  0.0172069  0.0602151        NaN        NaN -0.0011090 -0.0014425        NaN        NaN -0.0119499  0.0118871        NaN        NaN -0.0001002 -0.0176689        NaN        NaN  0.0007199 -0.0000816        NaN        NaN  0.0036455 -0.0149344        NaN        NaN -0.0001002 -0.0006628        NaN        NaN -0.0001590 -0.0000764        NaN        NaN -0.0004587 -0.0000585        NaN        NaN  0.0000417  0.0001951        NaN        NaN  0.0000072 -0.0000833        NaN        NaN -0.0000630 -0.0000051        NaN        NaN -0.0019976  0.0038275        NaN        NaN  0.0009352  0.0003323        NaN        NaN  0.0026668 -0.0122818        NaN        NaN -0.0000766 -0.0002814        NaN        NaN -0.0000803 -0.0001032        NaN        NaN  0.0002250  0.0001669        NaN        NaN -0.0001093 -0.0007591        NaN        NaN
58 0  0.0079271        NaN        NaN        NaN  0.0013224        NaN        NaN        NaN -0.0062563        NaN        NaN        NaN -0.0005616        NaN        NaN        NaN -0.0000148        NaN        NaN        NaN  0.0014745        NaN        NaN        NaN  0.0002797        NaN        NaN        NaN -0.0007891        NaN        NaN        NaN -0.0004964        NaN        NaN        NaN  0.0001485        NaN        NaN        NaN  0.0004541        NaN        NaN        NaN  0.0003446        NaN        NaN        NaN -0.0011562        NaN        NaN        NaN -0.0005198        NaN        NaN        NaN  0.0007570        NaN        NaN        NaN -0.0001819        NaN        NaN        NaN -0.0004296        NaN        NaN        NaN  0.0002095        NaN        NaN        NaN  0.0000237        NaN        NaN        NaN
58 1 -0.0028455 -0.0030448        NaN        NaN  0.0181270 -0.0134437        NaN        NaN  0.0087940 -0.0013353        NaN        NaN  0.0009374  0.0008521        NaN        NaN -0.0050494  0.0025703        NaN        NaN -0.0032888  0.0009592        NaN        NaN -0.0029867  0.0007764        NaN        NaN  0.0003550 -0.0000553        NaN        NaN -0.0001829  0.0010046        NaN        NaN  0.0002871  0.0000020        NaN        NaN -0.0000948  0.0000250        NaN        NaN -0.0001602 -0.0000842        NaN        NaN  0.0022042  0.0003668        NaN        NaN  0.0049247  0.0006926        NaN        NaN -0.0014040 -0.0000648        NaN        NaN  0.0000800 -0.0003418        NaN        NaN -0.0000440 -0.0000669        NaN        NaN  0.0001985  0.0000979        NaN        NaN  0.0000895  0.0001192        NaN        NaN
