# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2024
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
6  3 -0.0631831 -0.0129889  0.0722727 -0.0355397 -0.0273539  0.0219695  0.0034426 -0.0116633  0.0111561 -0.0211610 -0.0014818 -0.0166966  0.0237766 -0.0293316 -0.0054389  0.0115588 -0.0027872 -0.0052001 -0.0015349 -0.0016333  0.0054237 -0.0265053  0.0033646  0.0203068 -0.0147731 -0.0014189 -0.0028077  0.0023116  0.0000397 -0.0001149 -0.0000601  0.0004091  0.0027506 -0.0012083  0.0001984  0.0002856  0.0019838  0.0004249 -0.0000199 -0.0001695  0.0007275 -0.0003347 -0.0000540 -0.0001228 -0.0004318  0.0019761  0.0000434  0.0000008 -0.0003317  0.0170038  0.0061085 -0.0059315  0.0120037  0.0038460  0.0013116  0.0018341  0.0149178 -0.0204438 -0.0064546  0.0082072 -0.0005038 -0.0013170 -0.0003124 -0.0002308  0.0001216  0.0003540  0.0000125  0.0001074 -0.0001716  0.0006204  0.0000785 -0.0000939 -0.0042224  0.0032272  0.0003131 -0.0010076
7  0  0.1586652        NaN  0.3337023        NaN  0.0950689        NaN  0.0110386        NaN -0.0291762        NaN -0.3723902        NaN -0.0043812        NaN -0.1174643        NaN -0.2400436        NaN  0.0026891        NaN  0.0063637        NaN  0.1031154        NaN  0.0024802        NaN  0.0061765        NaN  0.0013385        NaN -0.0045328        NaN -0.0024690        NaN -0.0030531        NaN  0.0048352        NaN -0.0000359        NaN -0.0018574        NaN  0.0071973        NaN -0.0000132        NaN  0.0014841        NaN -0.0119105        NaN -0.0404554        NaN -0.1261898        NaN  0.0054756        NaN  0.0083154        NaN  0.0361983        NaN -0.0001700        NaN  0.0001151        NaN  0.0002373        NaN  0.0036377        NaN  0.0012854        NaN  0.0001901        NaN -0.0058231        NaN  0.0003091        NaN
7  1 -0.1126690 -0.4403270  0.0375201 -0.0144731 -0.0222178 -0.0047991  0.1051284  0.0583847 -0.0044736  0.7657524 -0.0501796 -0.0267067 -0.1746628  0.8858887  0.0133664 -0.0196603  0.0101407  0.0286971 -0.0476526  0.0159703 -0.0890708 -0.1831188  0.0380084  0.0026252 -0.0008244  0.0005774  0.0034324 -0.0097381  0.0001711  0.0064128 -0.0007101  0.0002054 -0.0016035  0.0007730 -0.0038357 -0.0041858  0.0012544 -0.0017459  0.0013816 -0.0084300 -0.0005318 -0.0026550  0.0002879 -0.0000536 -0.0000384  0.0022356  0.0010768  0.0004515  0.0724763  0.0485344 -0.0295429  0.0001567  0.0015577  0.0142432 -0.0090180  0.0213447 -0.0560704 -0.0615182  0.0305100  0.0028948  0.0008326 -0.0014069 -0.0001788 -0.0003967 -0.0025871 -0.0005177  0.0002079 -0.0003577 -0.0004134  0.0001659  0.0004858  0.0000487  0.0068516  0.0011827  0.0000253 -0.0003648
7  2 -0.2096424  0.0129107  0.2155717 -0.1376060 -0.0389306  0.0128083  0.0067311 -0.0024510 -0.0211992  0.0057454 -0.1209548  0.0534794  0.0151427 -0.0062133 -0.0166790 -0.0638993  0.0028226  0.0247742 -0.0076674 -0.0055386  0.0323559 -0.0010767  0.0623405 -0.0298052 -0.0293798  0.0098984 -0.0017196  0.0003289  0.0011202  0.0006946 -0.0006524  0.0012606  0.0023978 -0.0152202 -0.0012079 -0.0004469  0.0034568 -0.0038101  0.0004647 -0.0007330 -0.0004306  0.0006028  0.0002347  0.0000691 -0.0019686  0.0048510  0.0007740 -0.0011027 -0.0233225 -0.0157977 -0.0322535 -0.0060908  0.0065651 -0.0008457 -0.0001732 -0.0003523  0.0241071  0.0125173  0.0320943 -0.0103949  0.0005561 -0.0017215 -0.0003199  0.0007580  0.0000461  0.0005004  0.0002410 -0.0000338 -0.0016480  0.0008370  0.0006316 -0.0007295 -0.0108415  0.0079969  0.0009341 -0.0012432
7  3  0.0094355  0.0284175  0.0020919  0.0150150 -0.0029896 -0.0018716 -0.0064598  0.0027800  0.0450291  0.0143726  0.0010355 -0.0099716 -0.0494583  0.0258004 -0.0154302 -0.0155558  0.0039945 -0.0057368 -0.0004381  0.0021864 -0.0451754 -0.0065998 -0.0174945 -0.0084101 -0.0037956 -0.0005253 -0.0008908 -0.0006300  0.0020960 -0.0001219  0.0001079 -0.0002784  0.0019951  0.0013182  0.0002840 -0.0003844 -0.0000311  0.0012269  0.0000855 -0.0005795 -0.0012476 -0.0006160  0.0000320  0.0000105 -0.0012433 -0.0035851  0.0000448 -0.0004473  0.0201984  0.0058149  0.0133159  0.0055532  0.0003801  0.0000592  0.0025209  0.0008975 -0.0285153 -0.0033979 -0.0169876 -0.0085935 -0.0006875  0.0007872  0.0000771  0.0002480  0.0014984 -0.0004226 -0.0000205  0.0000773  0.0004369  0.0003964 -0.0000680 -0.0002723 -0.0007947 -0.0004499  0.0001574  0.0001059
8  0 -0.2587380        NaN  0.0719711        NaN -0.0116131        NaN -0.1058553        NaN  0.0660528        NaN  0.0077521        NaN  0.1660502        NaN  0.0322009        NaN  0.0056621        NaN  0.1378923        NaN -0.0048026        NaN  0.0113675        NaN  0.0012831        NaN  0.0082715        NaN  0.0024213        NaN  0.0006142        NaN  0.0015788        NaN  0.0030626        NaN  0.0032620        NaN  0.0036169        NaN -0.0090744        NaN -0.0000658        NaN  0.0003780        NaN -0.0013890        NaN  0.0270661        NaN  0.0027450        NaN  0.0019401        NaN  0.0776544        NaN -0.0010198        NaN  0.0041561        NaN -0.0012401        NaN  0.0011642        NaN -0.0067392        NaN  0.0002404        NaN  0.0002438        NaN -0.0009329        NaN  0.0014978        NaN -0.0000785        NaN
8  1 -0.1719926  0.1487588  0.3138872  0.3114113 -0.1599310 -0.1420654  0.0015662  0.0216070  0.0498529 -0.0114050 -0.3679182 -0.4924592  0.0239502 -0.0144396 -0.2202785 -0.5575159  0.2433234  0.1997662  0.0007208 -0.0101846 -0.0071811 -0.0148619  0.0968950  0.0350217 -0.0523792  0.0608627 -0.0014469 -0.0016021  0.0017703 -0.0009346 -0.0032928 -0.0025198  0.0013847 -0.0013609 -0.0013747 -0.0004826 -0.0010553  0.0129530  0.0001493 -0.0001149  0.0012799  0.0034545  0.0031936  0.0021870 -0.0041257  0.0063800  0.0005643 -0.0003419 -0.0154425  0.0080317 -0.0570655 -0.0339148  0.0672230  0.0945635 -0.0048759 -0.0094131  0.0026706 -0.0035698  0.0379433  0.0028813  0.0001287 -0.0086795  0.0000270  0.0004716 -0.0012381  0.0019670  0.0017190  0.0014731 -0.0042199  0.0068168  0.0001004 -0.0003015 -0.0074762  0.0037371  0.0022303 -0.0018452
8  2  0.0569278  0.2278461  0.0525419  0.0074621  0.0110417  0.0078500  0.0573550  0.0255885 -0.0524679 -0.1868159  0.0064192  0.0264019  0.0955722  0.0168139 -0.0086258  0.0177132 -0.0032405 -0.0216022 -0.0292736 -0.0018959  0.0699283  0.0433194 -0.0104089  0.0043725  0.0006383 -0.0004226  0.0000155 -0.0066049 -0.0010232 -0.0006388  0.0000577  0.0005439  0.0003961 -0.0010795 -0.0032780  0.0035841 -0.0003517  0.0019917 -0.0015946 -0.0000091 -0.0004482 -0.0017268 -0.0002028 -0.0001400  0.0000569 -0.0019522 -0.0002345 -0.0013473 -0.0404001  0.0685193  0.0041823 -0.0104255  0.0002095  0.0030607 -0.0101565 -0.0101883  0.0400637 -0.0341364 -0.0050776  0.0085470 -0.0008307  0.0003088  0.0006501 -0.0005205 -0.0000843 -0.0009871 -0.0000036 -0.0000694  0.0008662  0.0000509 -0.0006267  0.0001718 -0.0018227  0.0027294 -0.0000394  0.0003109
8  3  0.1322139 -0.0153408 -0.0051087  0.0578786  0.0281061 -0.0119292 -0.0127484  0.0001676  0.0316258 -0.0164391 -0.0303398 -0.0304419 -0.0004538  0.0062454 -0.0046894  0.0051577 -0.0021529  0.0095804 -0.0000938 -0.0015261 -0.0084633  0.0060726 -0.0020289  0.0244192  0.0200332 -0.0063009 -0.0000588  0.0000387 -0.0012229 -0.0013104 -0.0003393 -0.0002893 -0.0035982 -0.0014036 -0.0003229  0.0009547 -0.0007524 -0.0016652 -0.0003592  0.0003879 -0.0007670  0.0006277  0.0000169  0.0002165  0.0013715  0.0000108 -0.0002347  0.0002574 -0.0038872  0.0112881  0.0106481 -0.0170990 -0.0135674  0.0103234  0.0044536 -0.0006777 -0.0050095 -0.0056586 -0.0053167  0.0170639 -0.0004119  0.0006935 -0.0000315 -0.0003913  0.0000226 -0.0005130  0.0000031  0.0000849  0.0013814  0.0000407 -0.0000230  0.0001983  0.0051683 -0.0042971  0.0000418  0.0008068
9  0  0.0172759        NaN  0.4065016        NaN  0.1197071        NaN  0.0134647        NaN  0.0128152        NaN -0.1157545        NaN  0.0000843        NaN -0.0727180        NaN -0.2591860        NaN  0.0042765        NaN  0.0058339        NaN  0.0013847        NaN -0.0126183        NaN -0.0004557        NaN -0.0010690        NaN -0.0025675        NaN -0.0017585        NaN -0.0029312        NaN -0.0028942        NaN -0.0002422        NaN  0.0016307        NaN  0.0061753        NaN  0.0022389        NaN  0.0007820        NaN -0.0252186        NaN -0.0255678        NaN -0.1512618        NaN  0.0063999        NaN  0.0153053        NaN  0.0006205        NaN -0.0004147        NaN  0.0004666        NaN -0.0004538        NaN  0.0037553        NaN  0.0000189        NaN -0.0000034        NaN  0.0031560        NaN  0.0021945        NaN
9  1 -0.0641256 -0.2177214  0.0707335 -0.0647560 -0.0328715  0.0197385  0.1710666 -0.0118474  0.1803363  0.3809719 -0.0207471 -0.0019031 -0.0051681  0.7833597  0.0119456 -0.0067542  0.0109796  0.0073684 -0.0757163  0.0066901 -0.1157697 -0.0357559  0.0290210  0.0016306  0.0021691 -0.0026171  0.0035699 -0.0094803  0.0038490  0.0033678 -0.0007541  0.0012979 -0.0014153  0.0025570 -0.0004277  0.0006164 -0.0008279  0.0006534 -0.0002498 -0.0084264 -0.0006422 -0.0032193  0.0001387 -0.0004087  0.0010506 -0.0024433 -0.0002317 -0.0015992  0.0717845  0.0282464 -0.0235239 -0.0028291  0.0101387  0.0109989 -0.0146173  0.0159928 -0.0589615 -0.0349205  0.0239000  0.0068523 -0.0014866  0.0002711 -0.0002641  0.0004867  0.0010268 -0.0005818  0.0001545 -0.0004087  0.0011980  0.0003724 -0.0005194 -0.0005740 -0.0028318  0.0055535 -0.0000745  0.0003831
9  2  0.1492333 -0.0552099 -0.0307880  0.0186594 -0.0362832 -0.0075751 -0.0147500  0.0071840 -0.0039011 -0.0087482 -0.1236841  0.0206242  0.0114254  0.0245404 -0.0365457 -0.0973350  0.0322453  0.0148138 -0.0053943 -0.0049501  0.0013362  0.0130971  0.0589214 -0.0174533  0.0419707 -0.0007586  0.0001538  0.0017929 -0.0026746 -0.0010104 -0.0006191  0.0011992 -0.0001785 -0.0018065 -0.0006375 -0.0002044  0.0048511 -0.0029072 -0.0002789  0.0000329  0.0004485 -0.0013726  0.0002952  0.0007137  0.0024938 -0.0023452 -0.0000663 -0.0004475  0.0172820  0.0116747 -0.0238874 -0.0306822 -0.0082292  0.0027148  0.0032292 -0.0027053 -0.0124536 -0.0029374  0.0264690  0.0082801  0.0010430  0.0063963  0.0001615  0.0002821 -0.0000588 -0.0008942  0.0003018  0.0001271  0.0008481 -0.0026848 -0.0000790 -0.0001764  0.0132783 -0.0091078  0.0003220 -0.0011953
9  3 -0.0262848  0.0340436  0.0058271 -0.0233037 -0.0130717  0.0129959  0.0028264 -0.0032811  0.0417811  0.0067188 -0.0102822  0.0064252 -0.0480555  0.0506305  0.0055223 -0.0039967  0.0088505 -0.0061396 -0.0025547 -0.0005375 -0.0457811 -0.0032401  0.0091237 -0.0023605  0.0033421  0.0006736  0.0014524 -0.0032364  0.0018221 -0.0004512 -0.0006971  0.0000935 -0.0030359 -0.0014238  0.0001405  0.0009991  0.0008192 -0.0028026 -0.0003262  0.0000674 -0.0008056  0.0003456  0.0002899 -0.0000021  0.0024305  0.0020350 -0.0003612 -0.0004158  0.0230688  0.0111250 -0.0056723  0.0036388  0.0029782 -0.0005190 -0.0004347  0.0024871 -0.0222933 -0.0040227  0.0056109 -0.0056477  0.0000086 -0.0008877  0.0002537  0.0002743 -0.0020381  0.0000533  0.0000388 -0.0000388  0.0007442 -0.0008362 -0.0004514 -0.0003061 -0.0003370  0.0000647 -0.0003219 -0.0003609
10 0 -0.1377657        NaN  0.0094957        NaN -0.0077997        NaN -0.1372187        NaN -0.0297505        NaN -0.0061451        NaN  0.0890930        NaN  0.0103483        NaN -0.0017258        NaN  0.1741738        NaN  0.0304121        NaN -0.0013029        NaN  0.0001615        NaN  0.0092231        NaN  0.0044321        NaN  0.0009846        NaN  0.0010701        NaN  0.0006935        NaN -0.0002187        NaN  0.0012220        NaN -0.0102781        NaN  0.0000908        NaN  0.0017052        NaN -0.0011240        NaN  0.0089084        NaN  0.0072787        NaN -0.0019159        NaN  0.0979191        NaN  0.0108166        NaN -0.0039055        NaN -0.0015119        NaN  0.0006490        NaN -0.0056671        NaN  0.0001664        NaN  0.0021127        NaN -0.0010085        NaN -0.0035028        NaN  0.0002057        NaN
10 1  0.0007452 -0.0950114 -0.0196722  0.0600210 -0.2388500  0.0875623 -0.0088432  0.0028330 -0.0096327 -0.0156028 -0.2681777 -0.1866178 -0.0058182  0.0342584 -0.2175597 -0.5077407  0.0083625 -0.0696679 -0.0030105 -0.0051701  0.0085294 -0.0073976  0.0580483 -0.0424122  0.0665107 -0.0351606  0.0031751  0.0019736 -0.0033398  0.0007246 -0.0019555 -0.0005357  0.0024659 -0.0065864 -0.0009572 -0.0009146  0.0080357  0.0102611  0.0003906  0.0004900 -0.0013809 -0.0035109  0.0028206  0.0020679 -0.0008320  0.0009394  0.0009651  0.0006277  0.0156174  0.0296341 -0.0238384  0.0068177 -0.0064793 -0.0097184 -0.0055581 -0.0063434 -0.0063611 -0.0208504  0.0085655 -0.0261365  0.0040883  0.0033609 -0.0002406 -0.0006083  0.0015099 -0.0022912  0.0013957  0.0011883  0.0019278 -0.0039793  0.0003101  0.0007744  0.0088739 -0.0029419 -0.0004614 -0.0033723
10 2  0.0984105  0.1906922 -0.0448301 -0.0755313  0.0039726  0.0084480  0.0695437  0.0372293 -0.0536346 -0.1576906  0.0104536  0.0287238  0.0893430 -0.0016477 -0.0017564  0.0372874 -0.0003986 -0.0093052 -0.0437780 -0.0056697  0.0647558  0.0017911 -0.0086443  0.0134476 -0.0007488 -0.0027144  0.0026772 -0.0127112 -0.0048248  0.0023142  0.0004260 -0.0000896 -0.0009524  0.0023289 -0.0014222  0.0058777  0.0014439 -0.0020119 -0.0007717  0.0012909  0.0035335  0.0006285 -0.0002467  0.0000037  0.0026002  0.0019386  0.0001915 -0.0014833 -0.0320137  0.0912717  0.0055081 -0.0088192  0.0002845  0.0006170 -0.0147194 -0.0112704  0.0301531 -0.0572578 -0.0048781  0.0105742 -0.0005650 -0.0012779 -0.0000001 -0.0009740  0.0002261  0.0009331 -0.0000870 -0.0002033  0.0006389  0.0006901 -0.0002103  0.0003767  0.0049590 -0.0036475 -0.0004078  0.0002285
10 3 -0.0292052  0.0139547  0.1332150 -0.0394457  0.0053511  0.0209411  0.0040444 -0.0016069 -0.0222730 -0.0185484 -0.0072405 -0.0264836  0.0133081 -0.0195639  0.0084624  0.0024274 -0.0064480  0.0010839  0.0032549 -0.0011144  0.0063256 -0.0059511  0.0007250  0.0278515 -0.0148232  0.0083686 -0.0014840  0.0007937  0.0007838  0.0016468 -0.0009252 -0.0013347  0.0013068 -0.0024085 -0.0006209  0.0000190  0.0025133  0.0004661  0.0003831  0.0003986  0.0012182 -0.0011239  0.0001752  0.0006978  0.0008267  0.0029513  0.0004546  0.0002957  0.0041312  0.0013296  0.0049647 -0.0139669  0.0097495 -0.0018573 -0.0014427 -0.0006691  0.0107453 -0.0084391 -0.0037832  0.0141550 -0.0017742 -0.0020592 -0.0001930 -0.0001141  0.0002442  0.0004811 -0.0000644  0.0002644  0.0006000  0.0008552  0.0003360  0.0002018 -0.0059610  0.0049168 -0.0002151  0.0001172
11 0  0.0328891        NaN  0.0657715        NaN  0.0920896        NaN  0.0077448        NaN  0.0020726        NaN  0.1162509        NaN  0.0188393        NaN -0.0168411        NaN -0.2345012        NaN  0.0052452        NaN  0.0137486        NaN -0.0911436        NaN  0.0125037        NaN  0.0030010        NaN -0.0013770        NaN  0.0012533        NaN -0.0016623        NaN -0.0011128        NaN  0.0026058        NaN -0.0004234        NaN -0.0001796        NaN  0.0043698        NaN  0.0017111        NaN -0.0002826        NaN -0.0162889        NaN  0.0060973        NaN -0.1463744        NaN  0.0080323        NaN  0.0175156        NaN -0.0454089        NaN -0.0002834        NaN  0.0006751        NaN  0.0005957        NaN  0.0031378        NaN  0.0016074        NaN -0.0004536        NaN -0.0023746        NaN -0.0002098        NaN
11 1 -0.0128709  0.2045259 -0.0559383 -0.0318464 -0.0365738  0.0464399  0.1813149  0.0312233  0.1952434 -0.0656277  0.0176580  0.0208922  0.0566861  0.5258109  0.0305332  0.0118652  0.0141320 -0.0038693 -0.0971514  0.0212068 -0.0918769  0.1093858  0.0185109 -0.0043745 -0.0010420 -0.0019606 -0.0035817 -0.0195655 -0.0017429 -0.0002985  0.0001745  0.0004154 -0.0000292  0.0008315  0.0003128  0.0069339  0.0019362  0.0002964  0.0001587 -0.0061632  0.0000735  0.0001019 -0.0003697 -0.0004086 -0.0002424  0.0032740 -0.0012989 -0.0035684  0.0527581 -0.0044009 -0.0121590 -0.0086569  0.0099490  0.0035070 -0.0290705  0.0198957 -0.0465445 -0.0003689  0.0166224  0.0105563  0.0009831 -0.0017361  0.0014053  0.0015673 -0.0024597 -0.0000772 -0.0000318 -0.0001920 -0.0002114  0.0006221 -0.0013363 -0.0016671  0.0048422  0.0004344 -0.0003540  0.0000906
11 2 -0.0616250 -0.0134206  0.1387852 -0.2112565 -0.0549463  0.0352816 -0.0132356 -0.0049848 -0.0081453  0.0093010 -0.0056241  0.0502489 -0.0147677 -0.0033934 -0.0344807 -0.0692853  0.0257108  0.0047484  0.0012078 -0.0021565  0.0158488 -0.0014478  0.0269955 -0.0074876 -0.0241798  0.0138690 -0.0018535  0.0025943  0.0026148  0.0000498  0.0009154  0.0006601 -0.0031408 -0.0141164 -0.0001365 -0.0013993  0.0014548 -0.0054978 -0.0005653  0.0000093 -0.0007917  0.0014117 -0.0002822  0.0010819 -0.0016576  0.0049268 -0.0006733 -0.0003513 -0.0201608 -0.0135761 -0.0273395 -0.0350699  0.0114480 -0.0086260 -0.0001812 -0.0012579  0.0138138  0.0105393  0.0168739  0.0171541 -0.0003334 -0.0035889  0.0007679  0.0007327  0.0005625  0.0010972  0.0000886  0.0002788 -0.0009745  0.0005242 -0.0006621 -0.0004907 -0.0152483  0.0099397  0.0008706  0.0001319
11 3 -0.0327348  0.0374303  0.0274392  0.0204498 -0.0070367  0.0084988  0.0008372 -0.0017235  0.0409506  0.0005793 -0.0068967  0.0165998 -0.0435777  0.0538242 -0.0038980 -0.0025011  0.0064218 -0.0067822 -0.0044723 -0.0007100 -0.0364986  0.0128091  0.0000840 -0.0020327 -0.0024642 -0.0014441  0.0004230 -0.0011559  0.0032615  0.0000896 -0.0004883 -0.0000922  0.0011401  0.0015352  0.0001210  0.0011199 -0.0006787  0.0013500 -0.0000296  0.0008069 -0.0017422 -0.0007635  0.0001989  0.0000741 -0.0013417 -0.0034594 -0.0000128 -0.0000715  0.0157278  0.0004892  0.0002494  0.0010131  0.0006209 -0.0009385 -0.0014822  0.0003774 -0.0176174  0.0040332 -0.0013781 -0.0048297 -0.0005435  0.0012803  0.0000334 -0.0000143  0.0013627 -0.0005682  0.0001173  0.0000077  0.0000857  0.0002223 -0.0001192  0.0000659 -0.0006063  0.0001063 -0.0001317  0.0001123
12 0 -0.0215520        NaN  0.0087425        NaN -0.0076389        NaN -0.0863622        NaN -0.0954497        NaN -0.0280413        NaN  0.0207226        NaN -0.0015151        NaN -0.0035776        NaN  0.1648679        NaN  0.0573164        NaN -0.0008549        NaN  0.0002370        NaN  0.0094749        NaN -0.0039471        NaN  0.0007093        NaN  0.0013406        NaN -0.0005684        NaN  0.0028042        NaN -0.0007142        NaN -0.0045690        NaN  0.0002865        NaN  0.0000290        NaN -0.0007831        NaN -0.0076389        NaN  0.0123511        NaN -0.0005874        NaN  0.0970747        NaN  0.0249494        NaN -0.0077204        NaN -0.0008432        NaN  0.0003950        NaN -0.0050474        NaN  0.0002734        NaN -0.0002125        NaN -0.0010917        NaN  0.0029747        NaN -0.0001586        NaN
12 1 -0.0544397  0.0300465  0.0029099 -0.4568431 -0.1627951 -0.0042930  0.0164513 -0.0210461  0.0177564 -0.0021776  0.0354453  0.2716143  0.0122736 -0.0011114 -0.1166232 -0.2818336  0.2048766  0.0814880 -0.0119238  0.0054254 -0.0112336 -0.0049380 -0.0277261 -0.1448450 -0.0416533  0.0499492 -0.0013740  0.0025493  0.0027868  0.0001133  0.0023549  0.0011304 -0.0054591 -0.0087022 -0.0002655 -0.0010113 -0.0029645  0.0054271  0.0001581  0.0006993  0.0025124  0.0043167  0.0001956  0.0010322  0.0008018  0.0071440  0.0003203  0.0009820 -0.0013065  0.0075925 -0.0025745  0.0564948  0.0770720  0.0474564 -0.0076002 -0.0007556 -0.0015448 -0.0053369 -0.0143734 -0.0581932 -0.0040096 -0.0040327  0.0002373 -0.0009085 -0.0010941  0.0027944  0.0006261  0.0006810 -0.0015795  0.0046983 -0.0001007  0.0010561 -0.0090697  0.0025935  0.0007124 -0.0010173
12 2  0.1064965  0.1670482  0.0104770  0.0116823  0.0081872 -0.0039549  0.0599520  0.0237794 -0.0725150 -0.1370873  0.0091954  0.0010469  0.0627282 -0.0579334 -0.0058717  0.0476201 -0.0034461 -0.0048816 -0.0496445 -0.0024601  0.0620209 -0.0264712 -0.0145396  0.0285291 -0.0007832 -0.0002859  0.0007032 -0.0061610 -0.0010896 -0.0005626  0.0000831  0.0002418  0.0002607  0.0001048  0.0006496  0.0047569 -0.0003801  0.0029264 -0.0003848  0.0030126 -0.0004503 -0.0020065 -0.0002195 -0.0001634 -0.0002398 -0.0012316 -0.0001621 -0.0004146 -0.0285765  0.1014305  0.0070011 -0.0095050 -0.0029068  0.0005411 -0.0102634 -0.0087542  0.0246157 -0.0674048 -0.0059685  0.0126686 -0.0005422 -0.0002591 -0.0000982 -0.0016061 -0.0005322 -0.0011851 -0.0000428 -0.0001625  0.0006181  0.0007346 -0.0000291  0.0012442 -0.0031992  0.0037323  0.0003480  0.0004100
12 3  0.0409894  0.0019451 -0.0361932  0.0392476  0.0220286 -0.0007073 -0.0134771 -0.0007227 -0.0035629 -0.0141242 -0.0047942 -0.0170497 -0.0081563 -0.0003116  0.0024425  0.0004974 -0.0087289  0.0079684  0.0055176  0.0009613  0.0032588  0.0020026 -0.0145250  0.0199374  0.0182188 -0.0033782  0.0003971 -0.0005988 -0.0023427 -0.0009753 -0.0015602 -0.0014858 -0.0048750 -0.0016768 -0.0010849 -0.0002770 -0.0022653 -0.0035428  0.0006063  0.0002541 -0.0011818  0.0010096  0.0002606  0.0008748  0.0021180 -0.0013033  0.0007235  0.0003697 -0.0102172  0.0123739  0.0121192 -0.0130201 -0.0093511  0.0077811  0.0002401  0.0016031 -0.0011180 -0.0071994 -0.0102388  0.0137038  0.0002778  0.0016122 -0.0003843 -0.0004758 -0.0000884 -0.0008033  0.0000683  0.0003149  0.0013405 -0.0002537  0.0006119  0.0004872  0.0061845 -0.0053331  0.0002610  0.0000847
13 0  0.0051014        NaN  0.0959472        NaN  0.0218930        NaN  0.0215939        NaN  0.0276269        NaN  0.2600216        NaN  0.0170000        NaN  0.0319963        NaN -0.1742158        NaN -0.0017233        NaN  0.0070801        NaN -0.1300110        NaN -0.0153813        NaN -0.0000794        NaN -0.0001293        NaN  0.0043267        NaN -0.0009885        NaN  0.0009564        NaN -0.0012759        NaN -0.0004958        NaN -0.0002922        NaN  0.0022076        NaN  0.0015216        NaN -0.0012323        NaN -0.0271281        NaN  0.0011111        NaN -0.1418009        NaN  0.0091910        NaN  0.0161384        NaN -0.0518512        NaN -0.0027979        NaN  0.0008899        NaN -0.0006535        NaN  0.0026024        NaN  0.0015902        NaN -0.0008170        NaN  0.0006963        NaN  0.0005748        NaN
13 1  0.0822014  0.5700192 -0.0124759 -0.0077357 -0.0246788  0.0459982  0.1661549 -0.0215130  0.0856940 -0.3966842  0.0274137  0.0216036  0.0462328  0.1773206  0.0101628  0.0272489  0.0084179 -0.0203823 -0.0850841  0.0142286 -0.0331259  0.2012056 -0.0049662  0.0108567  0.0017757 -0.0020876 -0.0018864 -0.0134570 -0.0027854 -0.0016858  0.0007960  0.0007501 -0.0002726  0.0014040  0.0021503  0.0093197 -0.0008569  0.0025719  0.0001961 -0.0023960  0.0024362 -0.0001704 -0.0006623 -0.0003579  0.0004250 -0.0010605 -0.0010170 -0.0038200  0.0169283 -0.0326383 -0.0009401 -0.0228384  0.0111477  0.0004543 -0.0297173  0.0160912 -0.0220160  0.0154234  0.0006404  0.0217058 -0.0010421  0.0000984  0.0006319  0.0013990  0.0027451  0.0001328 -0.0002905 -0.0000645  0.0004940  0.0012185 -0.0006177 -0.0009985 -0.0034429  0.0031832  0.0002337  0.0001609
