# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Apr 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
6  3 -0.0783186  0.0073394  0.0897772 -0.0367517 -0.0239411  0.0127549 -0.0016969 -0.0080100  0.0161261 -0.0136086  0.0084071 -0.0252496  0.0132279 -0.0336989 -0.0023976  0.0036015 -0.0049179 -0.0024078 -0.0023035  0.0006426 -0.0091292 -0.0297065  0.0009243  0.0152688 -0.0159082 -0.0026708 -0.0028037  0.0021575  0.0004675  0.0003947  0.0001152  0.0002573  0.0025529 -0.0006810  0.0000077  0.0011435  0.0020777 -0.0002329  0.0002796 -0.0000348  0.0005002 -0.0000599 -0.0000514 -0.0001051  0.0003514  0.0007644  0.0003776 -0.0000144  0.0154245  0.0232562  0.0087472 -0.0011220  0.0137295  0.0005815  0.0028821  0.0009104  0.0017856 -0.0278994 -0.0102207  0.0039104 -0.0006549 -0.0001759 -0.0005481 -0.0003680 -0.0000212  0.0001264 -0.0000698  0.0001432  0.0002904 -0.0006354  0.0003512 -0.0000516 -0.0037447  0.0026161  0.0003195 -0.0010446
7  0  0.1186243        nan  0.1762372        nan  0.0579322        nan  0.0174337        nan -0.0325770        nan -0.3684147        nan -0.0135261        nan -0.0969464        nan -0.2348505        nan  0.0011215        nan -0.0073483        nan  0.1183674        nan  0.0031801        nan  0.0065656        nan  0.0012835        nan -0.0048175        nan -0.0033217        nan -0.0036759        nan  0.0036862        nan  0.0004687        nan -0.0006561        nan  0.0072061        nan -0.0001662        nan  0.0022594        nan -0.0024598        nan -0.0537657        nan -0.1284959        nan  0.0043107        nan -0.0005579        nan  0.0494099        nan  0.0015626        nan -0.0003171        nan  0.0014439        nan  0.0035800        nan  0.0002098        nan  0.0006822        nan -0.0078561        nan  0.0018669        nan
7  1 -0.1171953 -0.3964561  0.0339107 -0.0041776 -0.0280701 -0.0189031  0.1219343  0.0745190  0.0068015  0.7101265 -0.0556562 -0.0272114 -0.1676357  0.8839872  0.0189860 -0.0062519  0.0090073  0.0375674 -0.0534433  0.0146952 -0.0843259 -0.1992471  0.0489145  0.0204004 -0.0018740  0.0016797  0.0036437 -0.0099240  0.0013994  0.0065829 -0.0003718  0.0004844 -0.0026811  0.0017995 -0.0044219 -0.0035896  0.0003261 -0.0010309  0.0009524 -0.0086970  0.0000239 -0.0029678  0.0003310 -0.0001171 -0.0000484  0.0028454  0.0007211  0.0001185  0.0647500  0.0716693 -0.0385063 -0.0131688  0.0035959  0.0175530 -0.0103695  0.0194387 -0.0483082 -0.0727348  0.0388337  0.0160838  0.0002023 -0.0017049  0.0002770 -0.0003963 -0.0034260 -0.0004596  0.0001273 -0.0004666 -0.0011730  0.0008858  0.0001070 -0.0000967  0.0064514  0.0005588  0.0001337 -0.0005597
7  2 -0.2235063  0.0196208  0.1643165 -0.1330548 -0.0149752  0.0129884  0.0044832  0.0016122 -0.0199572  0.0083954 -0.0941877  0.0607253  0.0038970 -0.0111553 -0.0213544 -0.0739816 -0.0029838  0.0183260 -0.0060282 -0.0069026  0.0183821 -0.0072606  0.0556764 -0.0392271 -0.0262057  0.0079500 -0.0015069  0.0000234  0.0016456  0.0003531 -0.0005679  0.0011849  0.0018344 -0.0083317 -0.0008525 -0.0002211  0.0024045 -0.0032496  0.0005972 -0.0010388 -0.0002679  0.0005812  0.0002309  0.0002167 -0.0028934  0.0022490  0.0008225 -0.0015234 -0.0104018 -0.0072646 -0.0281708 -0.0041877  0.0055851 -0.0071933  0.0010452 -0.0001556  0.0094653  0.0056096  0.0281216 -0.0137030  0.0014406 -0.0001916 -0.0003461  0.0010274  0.0001941  0.0004461  0.0002687  0.0000157 -0.0022899 -0.0015756  0.0006715 -0.0011090 -0.0105265  0.0058588  0.0012883 -0.0013379
7  3  0.0062379  0.0432109  0.0064142  0.0144361 -0.0029152 -0.0026185  0.0011923  0.0042937  0.0462014  0.0043764  0.0052046 -0.0064585 -0.0474316  0.0232496 -0.0147062 -0.0106479  0.0053013 -0.0040373 -0.0020042  0.0015038 -0.0421553 -0.0074678 -0.0140988 -0.0044666 -0.0032820 -0.0002595 -0.0012923 -0.0002181  0.0015857 -0.0001185  0.0002461 -0.0001797  0.0018032  0.0014169  0.0007467 -0.0002417  0.0002451  0.0011683 -0.0000758 -0.0005242 -0.0008528  0.0002440 -0.0001133 -0.0000286 -0.0011347 -0.0001992 -0.0000730 -0.0003104  0.0213640  0.0037062  0.0122295  0.0011307  0.0002225 -0.0000987  0.0009478  0.0006727 -0.0288561 -0.0067964 -0.0165420 -0.0048689 -0.0000939  0.0026319  0.0001715  0.0000787  0.0014449  0.0006923  0.0000146  0.0000853  0.0009053  0.0012344 -0.0001873 -0.0001616 -0.0008740  0.0013447  0.0000877  0.0000959
8  0 -0.2037827        nan  0.0304064        nan -0.0227013        nan -0.1049062        nan  0.0381621        nan  0.0050831        nan  0.1527268        nan  0.0366490        nan  0.0107286        nan  0.1401320        nan -0.0099710        nan  0.0158646        nan  0.0001488        nan  0.0086779        nan  0.0023224        nan  0.0011316        nan  0.0025560        nan  0.0028825        nan  0.0024601        nan  0.0037474        nan -0.0086395        nan -0.0000858        nan -0.0003962        nan -0.0012504        nan  0.0356591        nan  0.0034787        nan  0.0005529        nan  0.0793718        nan -0.0058147        nan  0.0058530        nan -0.0004971        nan  0.0009793        nan -0.0076505        nan  0.0002196        nan -0.0007452        nan -0.0007399        nan  0.0008478        nan  0.0002893        nan
8  1 -0.1812581  0.1400675  0.2854322  0.3034614 -0.1441211 -0.1376165  0.0125439  0.0417621  0.0546193 -0.0013198 -0.3807671 -0.4578959  0.0007689 -0.0169084 -0.2127750 -0.5504075  0.2382585  0.2037279 -0.0038636 -0.0166993 -0.0317856 -0.0233262  0.1160383  0.0480048 -0.0471902  0.0590200 -0.0008512 -0.0020130  0.0017900  0.0001849 -0.0032009 -0.0018610  0.0015178 -0.0011381 -0.0023077 -0.0007137 -0.0009095  0.0115699 -0.0001138 -0.0000782  0.0018516  0.0032640  0.0032137  0.0022606 -0.0034720  0.0073992  0.0005378 -0.0004144 -0.0157692  0.0153279 -0.0689971 -0.0481164  0.0676709  0.0817473 -0.0078766 -0.0132116 -0.0066261 -0.0100352  0.0500913  0.0106075 -0.0010466 -0.0106482  0.0002456  0.0005272 -0.0008087  0.0019936  0.0017012  0.0013342 -0.0038875  0.0069902 -0.0000146 -0.0002577 -0.0076928  0.0047208  0.0025637 -0.0018883
8  2  0.0563696  0.1909719  0.0388256 -0.0051884  0.0072601 -0.0077457  0.0524224  0.0350581 -0.0448633 -0.1451032  0.0183778  0.0239734  0.0957815 -0.0066505  0.0033636  0.0079997 -0.0000451 -0.0112416 -0.0315191 -0.0036093  0.0664586  0.0300510  0.0034062 -0.0078484  0.0007666 -0.0003152 -0.0001076 -0.0071306 -0.0019143 -0.0013521 -0.0002259  0.0000332  0.0005527 -0.0021694 -0.0035650  0.0037595 -0.0010752  0.0009368 -0.0020680  0.0001150 -0.0003552 -0.0014061 -0.0001156 -0.0001487 -0.0002706 -0.0020648 -0.0003703 -0.0012301 -0.0354028  0.0476590 -0.0058547 -0.0008923 -0.0019744  0.0034767 -0.0099702 -0.0110868  0.0333823 -0.0225973  0.0062600 -0.0015805 -0.0000148  0.0015164  0.0008559 -0.0005241  0.0010144 -0.0005316 -0.0000116 -0.0000201  0.0011865  0.0002196 -0.0008017  0.0001667 -0.0015046  0.0074377 -0.0001745  0.0004506
8  3  0.1488450 -0.0136927  0.0005638  0.0610627  0.0176558 -0.0004209 -0.0175454  0.0017326  0.0341771 -0.0170960 -0.0206259 -0.0399686 -0.0000289  0.0117892 -0.0005676  0.0064363 -0.0004430  0.0038247  0.0004192 -0.0002562 -0.0088822  0.0098516 -0.0011945  0.0294238  0.0195143 -0.0016517 -0.0000384 -0.0002300 -0.0007019 -0.0006818 -0.0002908 -0.0001800 -0.0035487  0.0002785 -0.0003495  0.0012653 -0.0000824 -0.0004263 -0.0002880  0.0001677 -0.0005020 -0.0000496  0.0000202  0.0001600  0.0016132 -0.0000887 -0.0001279 -0.0000024 -0.0068912 -0.0001819  0.0106048 -0.0222789 -0.0149099  0.0079754  0.0044940 -0.0005904 -0.0043592  0.0032149 -0.0062501  0.0227287 -0.0006011  0.0002322 -0.0000779 -0.0002685 -0.0000442 -0.0003937 -0.0001187  0.0001477  0.0012609  0.0006578  0.0000078 -0.0000044  0.0047143 -0.0030284  0.0001208  0.0008442
9  0  0.0347678        nan  0.3263037        nan  0.1105719        nan  0.0200974        nan  0.0227553        nan -0.0923782        nan -0.0042419        nan -0.0661596        nan -0.2580486        nan  0.0034661        nan  0.0001765        nan -0.0032994        nan -0.0103248        nan -0.0001016        nan -0.0008204        nan -0.0017968        nan -0.0028391        nan -0.0032973        nan -0.0035427        nan  0.0004685        nan  0.0010818        nan  0.0060181        nan  0.0010722        nan  0.0016975        nan -0.0272602        nan -0.0262139        nan -0.1530068        nan  0.0055912        nan  0.0142013        nan -0.0012453        nan -0.0004326        nan -0.0001994        nan -0.0013892        nan  0.0036718        nan -0.0001811        nan  0.0007516        nan  0.0046238        nan  0.0028860        nan
9  1 -0.0727448 -0.1616460  0.0722269 -0.0611954 -0.0347166  0.0031191  0.1795084  0.0010973  0.1835823  0.2933403 -0.0147349 -0.0021147 -0.0074851  0.7713032  0.0205116 -0.0018365  0.0145425  0.0171680 -0.0787233  0.0055565 -0.1164689 -0.0404019  0.0408744  0.0107806  0.0030341 -0.0034804  0.0032573 -0.0107596  0.0040180  0.0024736 -0.0004618  0.0015989 -0.0020638  0.0042334 -0.0004761  0.0020120 -0.0001551  0.0015449 -0.0011362 -0.0087827 -0.0011818 -0.0029652  0.0001584 -0.0005197  0.0008326 -0.0012282 -0.0011037 -0.0025574  0.0679951  0.0507559 -0.0340013 -0.0057242  0.0110323  0.0138547 -0.0157845  0.0135037 -0.0561107 -0.0436728  0.0327966  0.0102152 -0.0006372 -0.0013176  0.0003939  0.0009828  0.0017686 -0.0006962  0.0000791 -0.0004800  0.0019058  0.0013775 -0.0012260 -0.0011509 -0.0023761  0.0053781  0.0000308  0.0004088
9  2  0.1286930 -0.0030323 -0.0706308  0.0256731 -0.0535915 -0.0024575 -0.0235746  0.0134048  0.0070271 -0.0165710 -0.0926792  0.0229178  0.0107218  0.0219368 -0.0390131 -0.0950648  0.0334024  0.0141245 -0.0031143 -0.0074036 -0.0000470  0.0155568  0.0545953 -0.0141443  0.0388052 -0.0002015 -0.0000860  0.0012652 -0.0029414 -0.0009038 -0.0009425  0.0007442  0.0001579 -0.0012687 -0.0002792 -0.0002482  0.0055446 -0.0020578 -0.0002754 -0.0005946  0.0000698 -0.0011801  0.0002923  0.0008936  0.0026817 -0.0018901 -0.0001058 -0.0011918  0.0180086 -0.0032185 -0.0235730 -0.0383613 -0.0102266  0.0042720  0.0041040 -0.0021637 -0.0131139  0.0082930  0.0260199  0.0150802  0.0006403  0.0044358  0.0002313  0.0008275 -0.0003257 -0.0006412  0.0003571  0.0001988  0.0009354 -0.0003153 -0.0001076 -0.0007672  0.0129497 -0.0067514  0.0004104 -0.0011477
9  3 -0.0215514  0.0299543  0.0105478 -0.0409647 -0.0132405  0.0054965  0.0139477  0.0020482  0.0474967  0.0054611 -0.0182406  0.0220914 -0.0401765  0.0245207  0.0049897  0.0025680  0.0093039 -0.0036640 -0.0048966 -0.0029133 -0.0412942  0.0044261  0.0109447  0.0009906  0.0028600  0.0020857  0.0023996 -0.0030445  0.0021584 -0.0005286 -0.0003037  0.0002950 -0.0023130 -0.0003917  0.0004185  0.0008482  0.0011956 -0.0016991 -0.0006831 -0.0000652 -0.0013759 -0.0002626  0.0001154 -0.0000233  0.0027768 -0.0004385 -0.0006098 -0.0004721  0.0205090  0.0101129 -0.0058703  0.0008732  0.0022490  0.0009221 -0.0018646  0.0024202 -0.0178506 -0.0032150  0.0051087 -0.0026829 -0.0008891 -0.0034077  0.0004274  0.0002603 -0.0019608 -0.0009898  0.0000196 -0.0000976  0.0005424 -0.0012513 -0.0006985 -0.0003381 -0.0003855 -0.0020986 -0.0003541 -0.0003305
10 0 -0.0965195        nan -0.0001620        nan -0.0159551        nan -0.1351005        nan -0.0446765        nan  0.0015316        nan  0.0807318        nan  0.0105913        nan  0.0027221        nan  0.1747543        nan  0.0264026        nan -0.0026843        nan -0.0000336        nan  0.0095042        nan  0.0028599        nan  0.0014502        nan  0.0018535        nan  0.0004823        nan -0.0002607        nan  0.0014840        nan -0.0099174        nan  0.0000857        nan  0.0010388        nan -0.0007156        nan  0.0160631        nan  0.0102716        nan -0.0027002        nan  0.1006134        nan  0.0060544        nan -0.0064324        nan -0.0012114        nan  0.0003598        nan -0.0047302        nan  0.0000898        nan  0.0017511        nan -0.0006939        nan -0.0034672        nan  0.0002881        nan
10 1 -0.0130298 -0.0645735 -0.0725383  0.0244555 -0.2268289  0.0889496 -0.0005399  0.0178987  0.0030381 -0.0092103 -0.2715703 -0.1369066  0.0052721  0.0409738 -0.2115680 -0.4900896  0.0078841 -0.0760150 -0.0069518 -0.0121338  0.0104861 -0.0003686  0.0676142 -0.0357207  0.0612880 -0.0306631  0.0035242  0.0016766 -0.0040495 -0.0017624 -0.0026749 -0.0000835  0.0024142 -0.0087831 -0.0014802 -0.0015330  0.0096654  0.0120958  0.0007101  0.0002131 -0.0018440 -0.0032224  0.0028323  0.0020717  0.0003644  0.0009720  0.0015769  0.0003667  0.0252590  0.0235272 -0.0306287 -0.0046728 -0.0062383 -0.0003031 -0.0076595 -0.0095435 -0.0125328 -0.0165224  0.0147677 -0.0181954  0.0045000  0.0049495 -0.0005176 -0.0002879  0.0009246 -0.0021180  0.0014884  0.0011079  0.0026008 -0.0031882  0.0006518  0.0005665  0.0091392 -0.0040441  0.0000554 -0.0032696
10 2  0.0935963  0.1519277 -0.0466559 -0.0819100  0.0052427  0.0026209  0.0746315  0.0483564 -0.0488157 -0.1304389  0.0120018  0.0295277  0.0915975 -0.0299517  0.0069936  0.0271979 -0.0009829 -0.0038250 -0.0470045 -0.0066195  0.0673125 -0.0012623  0.0034638  0.0005776 -0.0019833 -0.0007558  0.0024730 -0.0128767 -0.0037718  0.0029787  0.0002292 -0.0001067  0.0001498  0.0026887 -0.0017532  0.0057996  0.0017151 -0.0015353 -0.0013855  0.0011885  0.0031498  0.0008477 -0.0001813  0.0000147  0.0018457  0.0018114 -0.0001697 -0.0016073 -0.0333605  0.0723019 -0.0018418  0.0003162 -0.0001335  0.0012005 -0.0147278 -0.0121784  0.0317661 -0.0420549  0.0048521  0.0006269 -0.0006622 -0.0021402  0.0001108 -0.0009361 -0.0009376  0.0006304 -0.0000216 -0.0001967 -0.0004408  0.0000124 -0.0002991  0.0003304  0.0045641 -0.0085778 -0.0005275  0.0000747
10 3 -0.0283809  0.0046721  0.1272380 -0.0392674  0.0050704  0.0131211 -0.0000213  0.0005017 -0.0180563 -0.0129213 -0.0028961 -0.0318113  0.0071294 -0.0204703  0.0055642 -0.0000232 -0.0080964 -0.0013826  0.0052269 -0.0004796 -0.0039450 -0.0107500  0.0003248  0.0271973 -0.0145695  0.0013192 -0.0014909  0.0007064  0.0006760  0.0010151 -0.0005461 -0.0010701  0.0013824 -0.0013828 -0.0007816  0.0005823  0.0020903 -0.0000297  0.0006506  0.0005341  0.0008387 -0.0002062  0.0001128  0.0006432  0.0012218  0.0014484  0.0007246  0.0003574  0.0125745  0.0099963  0.0061107 -0.0146964  0.0130840 -0.0028454 -0.0014026 -0.0019184  0.0030797 -0.0140569 -0.0079492  0.0148739 -0.0017435 -0.0007059 -0.0002726 -0.0002480  0.0002567  0.0002398 -0.0001650  0.0002821  0.0009974 -0.0006915  0.0004263  0.0002959 -0.0053829  0.0037638 -0.0001354  0.0001064
11 0  0.0052942        nan  0.0306611        nan  0.0657121        nan  0.0172767        nan  0.0007478        nan  0.1472278        nan  0.0133390        nan -0.0185349        nan -0.2280858        nan  0.0039092        nan  0.0103836        nan -0.1044236        nan  0.0122907        nan  0.0032158        nan -0.0009887        nan  0.0016087        nan -0.0019791        nan -0.0011250        nan  0.0015527        nan  0.0002703        nan  0.0000798        nan  0.0041783        nan  0.0012058        nan  0.0004816        nan -0.0119478        nan  0.0111047        nan -0.1479597        nan  0.0079777        nan  0.0119851        nan -0.0528519        nan  0.0001294        nan  0.0000484        nan  0.0009506        nan  0.0031525        nan  0.0010660        nan  0.0002299        nan -0.0031031        nan -0.0001127        nan
11 1 -0.0178344  0.2433295 -0.0568070 -0.0345256 -0.0364566  0.0417833  0.1867900  0.0357262  0.1912914 -0.1447655  0.0200332  0.0229654  0.0563227  0.5081153  0.0351293  0.0131706  0.0154702  0.0023734 -0.1006844  0.0228886 -0.0889312  0.1157156  0.0241562 -0.0009505 -0.0015985 -0.0012004 -0.0041274 -0.0202260 -0.0005423 -0.0011440 -0.0000294  0.0009430 -0.0003881  0.0020468  0.0002773  0.0079057  0.0011625  0.0012737 -0.0005121 -0.0063842  0.0005517 -0.0000835 -0.0003078 -0.0004979 -0.0001033  0.0039703 -0.0021019 -0.0043737  0.0500307  0.0097318 -0.0175183 -0.0124195  0.0106207  0.0049403 -0.0284677  0.0182088 -0.0422915 -0.0100944  0.0223421  0.0148699  0.0000837 -0.0019071  0.0021659  0.0018966 -0.0032655  0.0001006 -0.0000113 -0.0002742 -0.0008650  0.0012477 -0.0020936 -0.0020851  0.0044409  0.0004796 -0.0003941  0.0000118
11 2 -0.0344351 -0.0178780  0.0717516 -0.2170768 -0.0413535  0.0291216 -0.0133918 -0.0016768 -0.0094599  0.0046869  0.0332560  0.0569446 -0.0194236 -0.0040424 -0.0377007 -0.0645793  0.0216146  0.0041149  0.0019699 -0.0034894  0.0084023 -0.0041295  0.0202695 -0.0064293 -0.0211811  0.0098211 -0.0020494  0.0019489  0.0028797  0.0003322  0.0011229  0.0003437 -0.0026399 -0.0084038 -0.0002630 -0.0013903  0.0013334 -0.0043045 -0.0008536 -0.0004026 -0.0004196  0.0013369 -0.0003740  0.0012592 -0.0012156  0.0026619 -0.0010220 -0.0008840 -0.0151576 -0.0094740 -0.0276328 -0.0370019  0.0107119 -0.0113451 -0.0006869 -0.0016052  0.0066788  0.0112194  0.0152849  0.0181401 -0.0001316 -0.0018174  0.0011937  0.0010475  0.0007668  0.0007798  0.0000686  0.0003153 -0.0008241 -0.0021301 -0.0010309 -0.0008268 -0.0144868  0.0073913  0.0011378  0.0001717
11 3 -0.0473292  0.0301698  0.0233399  0.0155568 -0.0017701  0.0025550  0.0036266  0.0012692  0.0499004 -0.0015366 -0.0060073  0.0343148 -0.0387963  0.0351255 -0.0046592  0.0014384  0.0059571 -0.0031493 -0.0058876 -0.0027007 -0.0346868  0.0036009  0.0012790 -0.0023796 -0.0023389 -0.0009100 -0.0000844 -0.0008587  0.0029104  0.0001609 -0.0007065 -0.0000893  0.0013573  0.0012611  0.0006307  0.0007382 -0.0003168  0.0013277 -0.0001941  0.0004251 -0.0014396  0.0001452  0.0002104  0.0000246 -0.0012214  0.0000125 -0.0002167 -0.0004263  0.0149522 -0.0017948  0.0005969 -0.0003446  0.0002565 -0.0012263 -0.0030797  0.0001583 -0.0160020 -0.0002560 -0.0030216 -0.0053741  0.0001059  0.0031415  0.0001888  0.0002712  0.0013005  0.0007262  0.0001765  0.0000360  0.0005533  0.0013165 -0.0003780 -0.0002587 -0.0006134  0.0018507 -0.0000633  0.0001793
12 0 -0.0131201        nan -0.0655833        nan -0.0114309        nan -0.0811112        nan -0.1043751        nan -0.0314486        nan  0.0209720        nan -0.0036006        nan -0.0020533        nan  0.1628960        nan  0.0584592        nan -0.0035435        nan -0.0007617        nan  0.0095501        nan -0.0040929        nan  0.0009254        nan  0.0018980        nan -0.0005652        nan  0.0021953        nan -0.0005573        nan -0.0042004        nan  0.0002147        nan -0.0001632        nan -0.0003635        nan -0.0057895        nan  0.0165939        nan -0.0025190        nan  0.0986750        nan  0.0255161        nan -0.0102558        nan -0.0004734        nan  0.0002576        nan -0.0059154        nan  0.0002759        nan -0.0008179        nan -0.0009622        nan  0.0028350        nan  0.0003899        nan
12 1 -0.0431314  0.0343121 -0.0603468 -0.4931554 -0.1494855 -0.0041657  0.0145839 -0.0149891  0.0325108 -0.0008689  0.0561643  0.3179790  0.0074257  0.0035002 -0.1154526 -0.2657384  0.1989141  0.0817467 -0.0117528 -0.0002978 -0.0182404 -0.0011426 -0.0363770 -0.1523752 -0.0376039  0.0467285 -0.0010279  0.0024322  0.0027163  0.0012954  0.0024686  0.0015501 -0.0056741 -0.0088075 -0.0004479 -0.0012854 -0.0029739  0.0035517  0.0006090  0.0004741  0.0031819  0.0041348  0.0000775  0.0010117  0.0017467  0.0084696  0.0009562  0.0008168 -0.0049998  0.0091198  0.0015518  0.0576782  0.0779321  0.0401670 -0.0078700 -0.0009707 -0.0031684 -0.0056348 -0.0207938 -0.0594059 -0.0055407 -0.0062721 -0.0001442 -0.0008258 -0.0003437  0.0028589  0.0006315  0.0006081 -0.0010385  0.0045775  0.0002964  0.0009963 -0.0090341  0.0035488  0.0012766 -0.0010326
12 2  0.0922135  0.1326701 -0.0083490 -0.0005224  0.0101534 -0.0010129  0.0564338  0.0221786 -0.0678437 -0.1181747  0.0093867  0.0079663  0.0547812 -0.0636251 -0.0038246  0.0355628 -0.0037348 -0.0016640 -0.0498502 -0.0010957  0.0601955 -0.0311326 -0.0095810  0.0151870 -0.0003815 -0.0005177  0.0008890 -0.0060959 -0.0020621 -0.0014415 -0.0000663 -0.0002475  0.0004691 -0.0011285  0.0011892  0.0046278 -0.0010322  0.0017933 -0.0007276  0.0028556 -0.0001237 -0.0017486 -0.0001683 -0.0000774 -0.0002099 -0.0015486 -0.0006316 -0.0006702 -0.0281137  0.0758998  0.0078849  0.0010999 -0.0042787 -0.0000183 -0.0103087 -0.0084556  0.0225611 -0.0514504 -0.0055774 -0.0001239  0.0000770  0.0011133 -0.0000657 -0.0013630  0.0005763 -0.0006764 -0.0000187 -0.0001440  0.0010029  0.0009346 -0.0001028  0.0010180 -0.0026596  0.0085074  0.0002764  0.0005552
12 3  0.0449245  0.0037139 -0.0493639  0.0466488  0.0225880  0.0047817 -0.0241842 -0.0008664  0.0059042 -0.0093591  0.0047889 -0.0189330 -0.0100948  0.0008601  0.0003326  0.0035944 -0.0074074  0.0053232  0.0093985  0.0009311 -0.0011070  0.0012277 -0.0113775  0.0231162  0.0181905 -0.0006236  0.0003523 -0.0008255 -0.0019617 -0.0004967 -0.0017583 -0.0014166 -0.0045451  0.0005117 -0.0012553  0.0003478 -0.0014611 -0.0009619  0.0006867  0.0003536 -0.0007610 -0.0000919  0.0002975  0.0007694  0.0021355 -0.0005941  0.0008515  0.0003559 -0.0082953  0.0040379  0.0061013 -0.0163811 -0.0121994  0.0057910  0.0005002  0.0013939 -0.0052807 -0.0040381 -0.0085790  0.0174899 -0.0000753  0.0004207 -0.0003766 -0.0005409 -0.0001862 -0.0004786  0.0001048  0.0003627  0.0011736  0.0011158  0.0006542  0.0005001  0.0054340 -0.0040256  0.0003062 -0.0000146
13 0  0.0146133        nan  0.1243333        nan  0.0032590        nan  0.0247875        nan  0.0459204        nan  0.2844125        nan  0.0152423        nan  0.0240041        nan -0.1657630        nan -0.0015607        nan  0.0063894        nan -0.1456254        nan -0.0137188        nan  0.0001119        nan -0.0002961        nan  0.0052983        nan -0.0006680        nan  0.0007968        nan -0.0005637        nan  0.0000166        nan -0.0002773        nan  0.0019548        nan  0.0017837        nan -0.0005944        nan -0.0288302        nan  0.0088661        nan -0.1416000        nan  0.0107523        nan  0.0128106        nan -0.0616447        nan -0.0033885        nan  0.0003510        nan -0.0007742        nan  0.0025319        nan  0.0027147        nan -0.0002413        nan  0.0009264        nan  0.0001270        nan
13 1  0.0714561  0.6086951 -0.0112961 -0.0178073 -0.0245945  0.0465188  0.1662535 -0.0215184  0.0846889 -0.4349318  0.0373574  0.0287948  0.0443197  0.1559639  0.0115005  0.0227040  0.0092107 -0.0189484 -0.0851011  0.0157488 -0.0303937  0.2090102 -0.0068366  0.0057583  0.0032823 -0.0025397 -0.0019922 -0.0141031 -0.0030057 -0.0026405  0.0005627  0.0009651 -0.0003993  0.0023136  0.0026530  0.0096415  0.0001601  0.0030367 -0.0001271 -0.0023219  0.0019149  0.0000422 -0.0005693 -0.0003782  0.0005729 -0.0005046 -0.0015017 -0.0042424  0.0149768 -0.0240011 -0.0017901 -0.0180874  0.0115575  0.0009396 -0.0299062  0.0153305 -0.0210533  0.0063727  0.0010093  0.0178368 -0.0004702 -0.0007757  0.0010491  0.0017364  0.0032639  0.0001305 -0.0002659 -0.0001198  0.0014837  0.0015725 -0.0011479 -0.0012480 -0.0030219  0.0032466  0.0001498  0.0003108
